year_month,district,demand_total,monthly_capacity,request_capacity_ratio,delay_index,load_category
2025-10,Narayanpur,31,27040.0,0.001146449704142,LOW,festival
2025-11,Narayanpur,15,27040.0,0.0005547337278106,LOW,festival
2025-12,Narayanpur,20,27040.0,0.0007396449704142,LOW,normal
2025-01,Narmada,59,24960.0,0.002363782051282,LOW,scheme
2025-02,Narmada,94,24960.0,0.0037660256410256,LOW,normal
2025-03,Narmada,54,24960.0,0.0021634615384615,LOW,exam
2025-04,Narmada,15,24960.0,0.0006009615384615,LOW,exam
2025-05,Narmada,4,24960.0,0.0001602564102564,LOW,normal
2025-06,Narmada,26,24960.0,0.0010416666666666,LOW,normal
2025-07,Narmada,19,24960.0,0.0007612179487179,LOW,normal
2025-08,Narmada,84,24960.0,0.0033653846153846,LOW,normal
2025-09,Narmada,69,24960.0,0.002764423076923,LOW,normal
2025-10,Narmada,70,24960.0,0.0028044871794871,LOW,festival
2025-11,Narmada,69,24960.0,0.002764423076923,LOW,festival
2025-12,Narmada,68,24960.0,0.0027243589743589,LOW,normal
2025-01,Narmadapuram,19,10400.0,0.001826923076923,LOW,scheme
2025-02,Narmadapuram,43,10400.0,0.0041346153846153,LOW,normal
2025-03,Narmadapuram,16,10400.0,0.0015384615384615,LOW,exam
2025-04,Narmadapuram,12,10400.0,0.0011538461538461,LOW,exam
2025-05,Narmadapuram,19,10400.0,0.001826923076923,LOW,normal
2025-06,Narmadapuram,20,10400.0,0.0019230769230769,LOW,normal
2025-07,Narmadapuram,11,10400.0,0.0010576923076923,LOW,normal
2025-08,Narmadapuram,46,10400.0,0.0044230769230769,LOW,normal
2025-09,Narmadapuram,34,10400.0,0.0032692307692307,LOW,normal
2025-10,Narmadapuram,30,10400.0,0.0028846153846153,LOW,festival
2025-11,Narmadapuram,28,10400.0,0.0026923076923076,LOW,festival
2025-12,Narmadapuram,46,10400.0,0.0044230769230769,LOW,normal
2025-01,Narsimhapur,36,6240.0,0.0057692307692307,LOW,scheme
2025-02,Narsimhapur,66,6240.0,0.010576923076923,LOW,normal
2025-03,Narsimhapur,38,6240.0,0.0060897435897435,LOW,exam
2025-04,Narsimhapur,27,6240.0,0.004326923076923,LOW,exam
2025-05,Narsimhapur,28,6240.0,0.0044871794871794,LOW,normal
2025-06,Narsimhapur,38,6240.0,0.0060897435897435,LOW,normal
2025-07,Narsimhapur,20,6240.0,0.0032051282051282,LOW,normal
2025-08,Narsimhapur,69,6240.0,0.0110576923076923,LOW,normal
2025-09,Narsimhapur,69,6240.0,0.0110576923076923,LOW,normal
2025-10,Narsimhapur,73,6240.0,0.0116987179487179,LOW,festival
2025-11,Narsimhapur,50,6240.0,0.0080128205128205,LOW,festival
2025-12,Narsimhapur,42,6240.0,0.0067307692307692,LOW,normal
2025-01,Narsinghpur,848,43680.0,0.0194139194139194,LOW,scheme
2025-02,Narsinghpur,223,43680.0,0.0051053113553113,LOW,normal
2025-03,Narsinghpur,113,43680.0,0.0025869963369963,LOW,exam
2025-04,Narsinghpur,85,43680.0,0.0019459706959706,LOW,exam
2025-05,Narsinghpur,86,43680.0,0.0019688644688644,LOW,normal
2025-06,Narsinghpur,135,43680.0,0.0030906593406593,LOW,normal
2025-07,Narsinghpur,80,43680.0,0.0018315018315018,LOW,normal
2025-08,Narsinghpur,261,43680.0,0.0059752747252747,LOW,normal
2025-09,Narsinghpur,254,43680.0,0.0058150183150183,LOW,normal
2025-10,Narsinghpur,265,43680.0,0.0060668498168498,LOW,festival
2025-11,Narsinghpur,154,43680.0,0.003525641025641,LOW,festival
2025-12,Narsinghpur,219,43680.0,0.0050137362637362,LOW,normal
2025-01,Nashik,7032,409760.0,0.0171612651308082,LOW,scheme
2025-02,Nashik,1220,409760.0,0.0029773525966419,LOW,normal
2025-03,Nashik,649,409760.0,0.0015838539632955,LOW,exam
2025-04,Nashik,433,409760.0,0.001056716126513,LOW,exam
2025-05,Nashik,317,409760.0,0.0007736235845372,LOW,normal
2025-06,Nashik,217,409760.0,0.0005295782897305,LOW,normal
2025-07,Nashik,306,409760.0,0.0007467786021085,LOW,normal
2025-08,Nashik,813,409760.0,0.0019840882467786,LOW,normal
2025-09,Nashik,815,409760.0,0.0019889691526747,LOW,normal
2025-10,Nashik,817,409760.0,0.0019938500585708,LOW,festival
2025-11,Nashik,799,409760.0,0.0019499219055056,LOW,festival
2025-12,Nashik,776,409760.0,0.0018937914877001,LOW,normal
2025-01,Navsari,884,49920.0,0.0177083333333333,LOW,scheme
2025-02,Navsari,123,49920.0,0.0024639423076923,LOW,normal
2025-03,Navsari,65,49920.0,0.0013020833333333,LOW,exam
2025-04,Navsari,26,49920.0,0.0005208333333333,LOW,exam
2025-05,Navsari,34,49920.0,0.0006810897435897,LOW,normal
2025-06,Navsari,68,49920.0,0.0013621794871794,LOW,normal
2025-07,Navsari,16,49920.0,0.0003205128205128,LOW,normal
2025-08,Navsari,142,49920.0,0.0028445512820512,LOW,normal
2025-09,Navsari,123,49920.0,0.0024639423076923,LOW,normal
2025-10,Navsari,89,49920.0,0.0017828525641025,LOW,festival
2025-11,Navsari,93,49920.0,0.0018629807692307,LOW,festival
2025-12,Navsari,107,49920.0,0.0021434294871794,LOW,normal
2025-01,Nawada,5389,143520.0,0.037548773690078,LOW,scheme
2025-02,Nawada,531,143520.0,0.0036998327759197,LOW,normal
2025-03,Nawada,339,143520.0,0.0023620401337792,LOW,exam
2025-04,Nawada,308,143520.0,0.0021460423634336,LOW,exam
2025-05,Nawada,418,143520.0,0.0029124860646599,LOW,normal
2025-06,Nawada,652,143520.0,0.0045429208472686,LOW,normal
2025-07,Nawada,277,143520.0,0.001930044593088,LOW,normal
2025-08,Nawada,489,143520.0,0.0034071906354515,LOW,normal
2025-09,Nawada,471,143520.0,0.0032817725752508,LOW,normal
2025-10,Nawada,468,143520.0,0.0032608695652173,LOW,festival
2025-11,Nawada,420,143520.0,0.0029264214046822,LOW,festival
2025-12,Nawada,412,143520.0,0.002870680044593,LOW,normal
2025-01,Nawanshahr,4,4160.0,0.0009615384615384,LOW,scheme
2025-02,Nawanshahr,12,4160.0,0.0028846153846153,LOW,normal
2025-03,Nawanshahr,14,4160.0,0.0033653846153846,LOW,exam
2025-05,Nawanshahr,14,4160.0,0.0033653846153846,LOW,normal
2025-06,Nawanshahr,5,4160.0,0.001201923076923,LOW,normal
2025-07,Nawanshahr,1,4160.0,0.0002403846153846,LOW,normal
2025-08,Nawanshahr,1,4160.0,0.0002403846153846,LOW,normal
2025-09,Nawanshahr,3,4160.0,0.0007211538461538,LOW,normal
2025-10,Nawanshahr,8,4160.0,0.0019230769230769,LOW,festival
2025-11,Nawanshahr,11,4160.0,0.0026442307692307,LOW,festival
2025-12,Nawanshahr,1,4160.0,0.0002403846153846,LOW,normal
2025-01,Nayagarh,93,37440.0,0.0024839743589743,LOW,scheme
2025-01,Nayagarh,93,0.0,inf,HIGH,scheme
2025-01,Nayagarh,3,37440.0,8.012820512820513e-05,LOW,scheme
2025-01,Nayagarh,3,0.0,inf,HIGH,scheme
2025-02,Nayagarh,181,37440.0,0.0048344017094017,LOW,normal
2025-02,Nayagarh,181,0.0,inf,HIGH,normal
2025-02,Nayagarh,4,37440.0,0.0001068376068376,LOW,normal
2025-02,Nayagarh,4,0.0,inf,HIGH,normal
2025-03,Nayagarh,65,37440.0,0.0017361111111111,LOW,exam
2025-03,Nayagarh,65,0.0,inf,HIGH,exam
2025-03,Nayagarh,4,37440.0,0.0001068376068376,LOW,exam
2025-03,Nayagarh,4,0.0,inf,HIGH,exam
2025-04,Nayagarh,97,37440.0,0.0025908119658119,LOW,exam
2025-04,Nayagarh,97,0.0,inf,HIGH,exam
2025-04,Nayagarh,1,37440.0,2.670940170940171e-05,LOW,exam
2025-04,Nayagarh,1,0.0,inf,HIGH,exam
2025-05,Nayagarh,70,37440.0,0.0018696581196581,LOW,normal
2025-05,Nayagarh,70,0.0,inf,HIGH,normal
2025-05,Nayagarh,5,37440.0,0.000133547008547,LOW,normal
2025-05,Nayagarh,5,0.0,inf,HIGH,normal
2025-06,Nayagarh,77,37440.0,0.0020566239316239,LOW,normal
2025-06,Nayagarh,77,0.0,inf,HIGH,normal
2025-07,Nayagarh,19,37440.0,0.0005074786324786,LOW,normal
2025-07,Nayagarh,19,0.0,inf,HIGH,normal
2025-07,Nayagarh,4,37440.0,0.0001068376068376,LOW,normal
2025-07,Nayagarh,4,0.0,inf,HIGH,normal
2025-08,Nayagarh,130,37440.0,0.0034722222222222,LOW,normal
2025-08,Nayagarh,130,0.0,inf,HIGH,normal
2025-08,Nayagarh,3,37440.0,8.012820512820513e-05,LOW,normal
2025-08,Nayagarh,3,0.0,inf,HIGH,normal
2025-09,Nayagarh,120,37440.0,0.0032051282051282,LOW,normal
2025-09,Nayagarh,120,0.0,inf,HIGH,normal
2025-09,Nayagarh,5,37440.0,0.000133547008547,LOW,normal
2025-09,Nayagarh,5,0.0,inf,HIGH,normal
2025-10,Nayagarh,123,37440.0,0.0032852564102564,LOW,festival
2025-10,Nayagarh,123,0.0,inf,HIGH,festival
2025-10,Nayagarh,4,37440.0,0.0001068376068376,LOW,festival
2025-10,Nayagarh,4,0.0,inf,HIGH,festival
2025-11,Nayagarh,80,37440.0,0.0021367521367521,LOW,festival
2025-11,Nayagarh,80,0.0,inf,HIGH,festival
2025-11,Nayagarh,1,37440.0,2.670940170940171e-05,LOW,festival
2025-11,Nayagarh,1,0.0,inf,HIGH,festival
2025-12,Nayagarh,63,37440.0,0.0016826923076923,LOW,normal
2025-12,Nayagarh,63,0.0,inf,HIGH,normal
2025-12,Nayagarh,3,37440.0,8.012820512820513e-05,LOW,normal
2025-12,Nayagarh,3,0.0,inf,HIGH,normal
2025-01,Neemuch,109,62400.0,0.0017467948717948,LOW,scheme
2025-02,Neemuch,367,62400.0,0.0058814102564102,LOW,normal
2025-03,Neemuch,151,62400.0,0.0024198717948717,LOW,exam
2025-04,Neemuch,107,62400.0,0.0017147435897435,LOW,exam
2025-05,Neemuch,243,62400.0,0.0038942307692307,LOW,normal
2025-06,Neemuch,151,62400.0,0.0024198717948717,LOW,normal
2025-07,Neemuch,147,62400.0,0.0023557692307692,LOW,normal
2025-08,Neemuch,252,62400.0,0.0040384615384615,LOW,normal
2025-09,Neemuch,358,62400.0,0.0057371794871794,LOW,normal
2025-10,Neemuch,325,62400.0,0.0052083333333333,LOW,festival
2025-11,Neemuch,223,62400.0,0.0035737179487179,LOW,festival
2025-12,Neemuch,188,62400.0,0.0030128205128205,LOW,normal
2025-01,Nellore,201,112320.0,0.0017895299145299,LOW,scheme
2025-02,Nellore,377,112320.0,0.0033564814814814,LOW,normal
2025-03,Nellore,216,112320.0,0.0019230769230769,LOW,exam
2025-04,Nellore,108,112320.0,0.0009615384615384,LOW,exam
2025-05,Nellore,205,112320.0,0.0018251424501424,LOW,normal
2025-06,Nellore,221,112320.0,0.0019675925925925,LOW,normal
2025-07,Nellore,123,112320.0,0.0010950854700854,LOW,normal
2025-08,Nellore,197,112320.0,0.0017539173789173,LOW,normal
2025-09,Nellore,173,112320.0,0.0015402421652421,LOW,normal
2025-10,Nellore,185,112320.0,0.0016470797720797,LOW,festival
2025-11,Nellore,167,112320.0,0.0014868233618233,LOW,festival
2025-12,Nellore,182,112320.0,0.0016203703703703,LOW,normal
2025-01,New Delhi,1968,6240.0,0.3153846153846154,HIGH,scheme
2025-02,New Delhi,14,6240.0,0.0022435897435897,LOW,normal
2025-03,New Delhi,1,6240.0,0.0001602564102564,LOW,exam
2025-04,New Delhi,1,6240.0,0.0001602564102564,LOW,exam
2025-05,New Delhi,4,6240.0,0.0006410256410256,LOW,normal
2025-06,New Delhi,7,6240.0,0.0011217948717948,LOW,normal
2025-07,New Delhi,3,6240.0,0.0004807692307692,LOW,normal
2025-08,New Delhi,3,6240.0,0.0004807692307692,LOW,normal
2025-09,New Delhi,9,6240.0,0.0014423076923076,LOW,normal
2025-10,New Delhi,9,6240.0,0.0014423076923076,LOW,festival
2025-11,New Delhi,11,6240.0,0.0017628205128205,LOW,festival
2025-12,New Delhi,8,6240.0,0.0012820512820512,LOW,normal
2025-01,Nicobar,16,2080.0,0.0076923076923076,LOW,scheme
2025-02,Nicobar,7,2080.0,0.0033653846153846,LOW,normal
2025-03,Nicobar,3,2080.0,0.0014423076923076,LOW,exam
2025-04,Nicobar,5,2080.0,0.0024038461538461,LOW,exam
2025-08,Nicobar,3,2080.0,0.0014423076923076,LOW,normal
2025-09,Nicobar,3,2080.0,0.0014423076923076,LOW,normal
2025-10,Nicobar,9,2080.0,0.004326923076923,LOW,festival
2025-11,Nicobar,3,2080.0,0.0014423076923076,LOW,festival
2025-12,Nicobar,3,2080.0,0.0014423076923076,LOW,normal
2025-03,Nicobars,1,0.0,inf,HIGH,exam
2025-01,Nirmal,54,56160.0,0.0009615384615384,LOW,scheme
2025-02,Nirmal,80,56160.0,0.0014245014245014,LOW,normal
2025-03,Nirmal,86,56160.0,0.001531339031339,LOW,exam
2025-04,Nirmal,34,56160.0,0.0006054131054131,LOW,exam
2025-05,Nirmal,30,56160.0,0.000534188034188,LOW,normal
2025-06,Nirmal,61,56160.0,0.0010861823361823,LOW,normal
2025-07,Nirmal,28,56160.0,0.0004985754985754,LOW,normal
2025-08,Nirmal,74,56160.0,0.0013176638176638,LOW,normal
2025-09,Nirmal,70,56160.0,0.0012464387464387,LOW,normal
2025-10,Nirmal,81,56160.0,0.0014423076923076,LOW,festival
2025-11,Nirmal,59,56160.0,0.0010505698005698,LOW,festival
2025-12,Nirmal,63,56160.0,0.0011217948717948,LOW,normal
2025-03,Niuland,1,0.0,inf,HIGH,exam
2025-06,Niuland,1,0.0,inf,HIGH,normal
2025-08,Niuland,1,0.0,inf,HIGH,normal
2025-09,Niuland,1,0.0,inf,HIGH,normal
2025-11,Niuland,7,0.0,inf,HIGH,festival
2025-01,Niwari,3,2080.0,0.0014423076923076,LOW,scheme
2025-03,Niwari,4,2080.0,0.0019230769230769,LOW,exam
2025-04,Niwari,7,2080.0,0.0033653846153846,LOW,exam
2025-05,Niwari,3,2080.0,0.0014423076923076,LOW,normal
2025-06,Niwari,5,2080.0,0.0024038461538461,LOW,normal
2025-07,Niwari,1,2080.0,0.0004807692307692,LOW,normal
2025-08,Niwari,7,2080.0,0.0033653846153846,LOW,normal
2025-09,Niwari,4,2080.0,0.0019230769230769,LOW,normal
2025-10,Niwari,7,2080.0,0.0033653846153846,LOW,festival
2025-11,Niwari,15,2080.0,0.0072115384615384,LOW,festival
2025-12,Niwari,3,2080.0,0.0014423076923076,LOW,normal
2025-01,Nizamabad,18,8320.0,0.0021634615384615,LOW,scheme
2025-01,Nizamabad,18,112320.0,0.0001602564102564,LOW,scheme
2025-01,Nizamabad,275,8320.0,0.0330528846153846,LOW,scheme
2025-01,Nizamabad,275,112320.0,0.0024483618233618,LOW,scheme
2025-02,Nizamabad,28,8320.0,0.0033653846153846,LOW,normal
2025-02,Nizamabad,28,112320.0,0.0002492877492877,LOW,normal
2025-02,Nizamabad,397,8320.0,0.0477163461538461,LOW,normal
2025-02,Nizamabad,397,112320.0,0.0035345441595441,LOW,normal
2025-03,Nizamabad,24,8320.0,0.0028846153846153,LOW,exam
2025-03,Nizamabad,24,112320.0,0.0002136752136752,LOW,exam
2025-03,Nizamabad,294,8320.0,0.0353365384615384,LOW,exam
2025-03,Nizamabad,294,112320.0,0.0026175213675213,LOW,exam
2025-04,Nizamabad,16,8320.0,0.0019230769230769,LOW,exam
2025-04,Nizamabad,16,112320.0,0.0001424501424501,LOW,exam
2025-04,Nizamabad,193,8320.0,0.0231971153846153,LOW,exam
2025-04,Nizamabad,193,112320.0,0.0017183048433048,LOW,exam
2025-05,Nizamabad,12,8320.0,0.0014423076923076,LOW,normal
2025-05,Nizamabad,12,112320.0,0.0001068376068376,LOW,normal
2025-05,Nizamabad,117,8320.0,0.0140625,LOW,normal
2025-05,Nizamabad,117,112320.0,0.0010416666666666,LOW,normal
2025-06,Nizamabad,20,8320.0,0.0024038461538461,LOW,normal
2025-06,Nizamabad,20,112320.0,0.0001780626780626,LOW,normal
2025-06,Nizamabad,258,8320.0,0.0310096153846153,LOW,normal
2025-06,Nizamabad,258,112320.0,0.0022970085470085,LOW,normal
2025-07,Nizamabad,11,8320.0,0.0013221153846153,LOW,normal
2025-07,Nizamabad,11,112320.0,9.793447293447292e-05,LOW,normal
2025-07,Nizamabad,116,8320.0,0.0139423076923076,LOW,normal
2025-07,Nizamabad,116,112320.0,0.0010327635327635,LOW,normal
2025-08,Nizamabad,28,8320.0,0.0033653846153846,LOW,normal
2025-08,Nizamabad,28,112320.0,0.0002492877492877,LOW,normal
2025-08,Nizamabad,304,8320.0,0.0365384615384615,LOW,normal
2025-08,Nizamabad,304,112320.0,0.0027065527065527,LOW,normal
2025-09,Nizamabad,18,8320.0,0.0021634615384615,LOW,normal
2025-09,Nizamabad,18,112320.0,0.0001602564102564,LOW,normal
2025-09,Nizamabad,342,8320.0,0.0411057692307692,LOW,normal
2025-09,Nizamabad,342,112320.0,0.0030448717948717,LOW,normal
2025-10,Nizamabad,19,8320.0,0.0022836538461538,LOW,festival
2025-10,Nizamabad,19,112320.0,0.0001691595441595,LOW,festival
2025-10,Nizamabad,355,8320.0,0.0426682692307692,LOW,festival
2025-10,Nizamabad,355,112320.0,0.0031606125356125,LOW,festival
2025-11,Nizamabad,28,8320.0,0.0033653846153846,LOW,festival
2025-11,Nizamabad,28,112320.0,0.0002492877492877,LOW,festival
2025-11,Nizamabad,240,8320.0,0.0288461538461538,LOW,festival
2025-11,Nizamabad,240,112320.0,0.0021367521367521,LOW,festival
2025-12,Nizamabad,22,8320.0,0.0026442307692307,LOW,normal
2025-12,Nizamabad,22,112320.0,0.0001958689458689,LOW,normal
2025-12,Nizamabad,316,8320.0,0.0379807692307692,LOW,normal
2025-12,Nizamabad,316,112320.0,0.0028133903133903,LOW,normal
2025-01,Noklak,184,0.0,inf,HIGH,scheme
2025-02,Noklak,4,0.0,inf,HIGH,normal
2025-03,Noklak,5,0.0,inf,HIGH,exam
2025-05,Noklak,9,0.0,inf,HIGH,normal
2025-06,Noklak,3,0.0,inf,HIGH,normal
2025-07,Noklak,11,0.0,inf,HIGH,normal
2025-08,Noklak,27,0.0,inf,HIGH,normal
2025-09,Noklak,8,0.0,inf,HIGH,normal
2025-10,Noklak,4,0.0,inf,HIGH,festival
2025-11,Noklak,14,0.0,inf,HIGH,festival
2025-12,Noklak,9,0.0,inf,HIGH,normal
2025-01,North,1,0.0,inf,HIGH,scheme
2025-02,North,1,0.0,inf,HIGH,normal
2025-05,North,5,0.0,inf,HIGH,normal
2025-06,North,3,0.0,inf,HIGH,normal
2025-07,North,3,0.0,inf,HIGH,normal
2025-08,North,5,0.0,inf,HIGH,normal
2025-09,North,1,0.0,inf,HIGH,normal
2025-01,North 24 Parganas,2098,482560.0,0.0043476458885941,LOW,scheme
2025-02,North 24 Parganas,1804,482560.0,0.0037383952254641,LOW,normal
2025-03,North 24 Parganas,1004,482560.0,0.0020805702917771,LOW,exam
2025-04,North 24 Parganas,809,482560.0,0.0016764754641909,LOW,exam
2025-05,North 24 Parganas,1189,482560.0,0.0024639423076923,LOW,normal
2025-06,North 24 Parganas,1326,482560.0,0.0027478448275862,LOW,normal
2025-07,North 24 Parganas,759,482560.0,0.0015728614058355,LOW,normal
2025-08,North 24 Parganas,1116,482560.0,0.0023126657824933,LOW,normal
2025-09,North 24 Parganas,1165,482560.0,0.0024142075596816,LOW,normal
2025-10,North 24 Parganas,1212,482560.0,0.0025116047745358,LOW,festival
2025-11,North 24 Parganas,1084,482560.0,0.0022463527851458,LOW,festival
2025-12,North 24 Parganas,977,482560.0,0.0020246187002652,LOW,normal
2025-01,North And Middle Andaman,5,4160.0,0.001201923076923,LOW,scheme
2025-02,North And Middle Andaman,5,4160.0,0.001201923076923,LOW,normal
2025-03,North And Middle Andaman,8,4160.0,0.0019230769230769,LOW,exam
2025-04,North And Middle Andaman,4,4160.0,0.0009615384615384,LOW,exam
2025-05,North And Middle Andaman,1,4160.0,0.0002403846153846,LOW,normal
2025-06,North And Middle Andaman,4,4160.0,0.0009615384615384,LOW,normal
2025-07,North And Middle Andaman,1,4160.0,0.0002403846153846,LOW,normal
2025-08,North And Middle Andaman,7,4160.0,0.0016826923076923,LOW,normal
2025-09,North And Middle Andaman,11,4160.0,0.0026442307692307,LOW,normal
2025-10,North And Middle Andaman,8,4160.0,0.0019230769230769,LOW,festival
2025-11,North And Middle Andaman,7,4160.0,0.0016826923076923,LOW,festival
2025-12,North And Middle Andaman,4,4160.0,0.0009615384615384,LOW,normal
2025-01,North Cachar Hills,672,6240.0,0.1076923076923077,MEDIUM,scheme
2025-02,North Cachar Hills,26,6240.0,0.0041666666666666,LOW,normal
2025-03,North Cachar Hills,30,6240.0,0.0048076923076923,LOW,exam
2025-04,North Cachar Hills,18,6240.0,0.0028846153846153,LOW,exam
2025-05,North Cachar Hills,11,6240.0,0.0017628205128205,LOW,normal
2025-06,North Cachar Hills,18,6240.0,0.0028846153846153,LOW,normal
2025-07,North Cachar Hills,3,6240.0,0.0004807692307692,LOW,normal
2025-08,North Cachar Hills,38,6240.0,0.0060897435897435,LOW,normal
2025-09,North Cachar Hills,15,6240.0,0.0024038461538461,LOW,normal
2025-10,North Cachar Hills,43,6240.0,0.0068910256410256,LOW,festival
2025-11,North Cachar Hills,27,6240.0,0.004326923076923,LOW,festival
2025-12,North Cachar Hills,9,6240.0,0.0014423076923076,LOW,normal
2025-01,North Delhi,2136,145600.0,0.0146703296703296,LOW,scheme
2025-02,North Delhi,135,145600.0,0.0009271978021978,LOW,normal
2025-03,North Delhi,86,145600.0,0.0005906593406593,LOW,exam
2025-04,North Delhi,51,145600.0,0.0003502747252747,LOW,exam
2025-05,North Delhi,90,145600.0,0.0006181318681318,LOW,normal
2025-06,North Delhi,134,145600.0,0.0009203296703296,LOW,normal
2025-07,North Delhi,62,145600.0,0.0004258241758241,LOW,normal
2025-08,North Delhi,105,145600.0,0.0007211538461538,LOW,normal
2025-09,North Delhi,96,145600.0,0.0006593406593406,LOW,normal
2025-10,North Delhi,124,145600.0,0.0008516483516483,LOW,festival
2025-11,North Delhi,103,145600.0,0.0007074175824175,LOW,festival
2025-12,North Delhi,99,145600.0,0.000679945054945,LOW,normal
2025-01,North Dinajpur,19,8320.0,0.0022836538461538,LOW,scheme
2025-02,North Dinajpur,22,8320.0,0.0026442307692307,LOW,normal
2025-03,North Dinajpur,12,8320.0,0.0014423076923076,LOW,exam
2025-04,North Dinajpur,7,8320.0,0.0008413461538461,LOW,exam
2025-05,North Dinajpur,7,8320.0,0.0008413461538461,LOW,normal
2025-06,North Dinajpur,5,8320.0,0.0006009615384615,LOW,normal
2025-07,North Dinajpur,3,8320.0,0.0003605769230769,LOW,normal
2025-08,North Dinajpur,16,8320.0,0.0019230769230769,LOW,normal
2025-09,North Dinajpur,22,8320.0,0.0026442307692307,LOW,normal
2025-10,North Dinajpur,20,8320.0,0.0024038461538461,LOW,festival
2025-11,North Dinajpur,7,8320.0,0.0008413461538461,LOW,festival
2025-12,North Dinajpur,8,8320.0,0.0009615384615384,LOW,normal
2025-01,North East,55,18720.0,0.0029380341880341,LOW,scheme
2025-02,North East,111,18720.0,0.0059294871794871,LOW,normal
2025-03,North East,28,18720.0,0.0014957264957264,LOW,exam
2025-04,North East,36,18720.0,0.0019230769230769,LOW,exam
2025-05,North East,57,18720.0,0.0030448717948717,LOW,normal
2025-06,North East,70,18720.0,0.0037393162393162,LOW,normal
2025-07,North East,24,18720.0,0.0012820512820512,LOW,normal
2025-08,North East,82,18720.0,0.0043803418803418,LOW,normal
2025-09,North East,81,18720.0,0.004326923076923,LOW,normal
2025-10,North East,58,18720.0,0.0030982905982905,LOW,festival
2025-11,North East,53,18720.0,0.0028311965811965,LOW,festival
2025-12,North East,53,18720.0,0.0028311965811965,LOW,normal
2025-01,North East Delhi,8348,235040.0,0.0355173587474472,LOW,scheme
2025-02,North East Delhi,382,235040.0,0.0016252552756977,LOW,normal
2025-03,North East Delhi,208,235040.0,0.0008849557522123,LOW,exam
2025-04,North East Delhi,132,235040.0,0.0005616065350578,LOW,exam
2025-05,North East Delhi,171,235040.0,0.0007275357385976,LOW,normal
2025-06,North East Delhi,254,235040.0,0.0010806671204901,LOW,normal
2025-07,North East Delhi,101,235040.0,0.0004297140912185,LOW,normal
2025-08,North East Delhi,274,235040.0,0.0011657590197413,LOW,normal
2025-09,North East Delhi,236,235040.0,0.001004084411164,LOW,normal
2025-10,North East Delhi,281,235040.0,0.0011955411844792,LOW,festival
2025-11,North East Delhi,208,235040.0,0.0008849557522123,LOW,festival
2025-12,North East Delhi,190,235040.0,0.0008083730428863,LOW,normal
2025-01,North Garo Hills,2835,6240.0,0.4543269230769231,HIGH,scheme
2025-02,North Garo Hills,32,6240.0,0.0051282051282051,LOW,normal
2025-03,North Garo Hills,42,6240.0,0.0067307692307692,LOW,exam
2025-04,North Garo Hills,51,6240.0,0.0081730769230769,LOW,exam
2025-05,North Garo Hills,35,6240.0,0.0056089743589743,LOW,normal
2025-06,North Garo Hills,7,6240.0,0.0011217948717948,LOW,normal
2025-08,North Garo Hills,27,6240.0,0.004326923076923,LOW,normal
2025-09,North Garo Hills,24,6240.0,0.0038461538461538,LOW,normal
2025-10,North Garo Hills,23,6240.0,0.0036858974358974,LOW,festival
