state,district,month,monthly_total_load,district_3M_forecast,demand_total_x,mom_growth_x,demand_total_y,mom_growth_y,spike_flag,prev_load,mom_growth,mom_growth_capped,load_category,demand_trend,recommended_action,action_priority,high_risk,risk_reason,alert_message
Odisha,Khordha,2025-08-01,14,13.0,60.0,-0.2682926829268293,88.0,1.5882352941176472,HIGH_SPIKE,8.0,75.0,75.0,Low,Increasing,No immediate action required,Low,True,75.0% increase in demand and low center capacity and continuously rising demand trend,District Khordha likely to face backlog in 2025-08-01 due to 75.0% increase in demand and low center capacity and continuously rising demand trend.
Orissa,Khordha,2025-08-01,30,20.0,60.0,-0.2682926829268293,88.0,1.5882352941176472,HIGH_SPIKE,14.0,114.29,114.29,Low,Increasing,No immediate action required,Low,True,114.29% increase in demand and low center capacity and continuously rising demand trend,District Khordha likely to face backlog in 2025-08-01 due to 114.29% increase in demand and low center capacity and continuously rising demand trend.
Orissa,Khordha,2025-09-01,38,25.33333333333333,60.0,-0.2682926829268293,116.0,0.3181818181818181,HIGH_SPIKE,20.0,90.0,90.0,Low,Increasing,No immediate action required,Low,True,90.0% increase in demand and low center capacity and continuously rising demand trend,District Khordha likely to face backlog in 2025-09-01 due to 90.0% increase in demand and low center capacity and continuously rising demand trend.
Orissa,Khordha,2025-10-01,23,30.33333333333333,60.0,-0.2682926829268293,84.0,-0.2758620689655172,NORMAL,19.0,21.05,21.05,Low,Increasing,No immediate action required,Low,True,21.05% increase in demand and low center capacity and continuously rising demand trend,District Khordha likely to face backlog in 2025-10-01 due to 21.05% increase in demand and low center capacity and continuously rising demand trend.
Orissa,Khordha,2025-11-01,26,29.0,60.0,-0.2682926829268293,82.0,-0.0238095238095238,NORMAL,15.0,73.33,73.33,Low,Increasing,No immediate action required,Low,True,73.33% increase in demand and low center capacity and continuously rising demand trend,District Khordha likely to face backlog in 2025-11-01 due to 73.33% increase in demand and low center capacity and continuously rising demand trend.
Tripura,Khowai,2025-02-01,24,,34.0,5.8,24.0,0.263157894736842,HIGH_SPIKE,19.0,26.32,26.32,Low,Increasing,No immediate action required,Low,True,26.32% increase in demand and low center capacity and continuously rising demand trend,District Khowai likely to face backlog in 2025-02-01 due to 26.32% increase in demand and low center capacity and continuously rising demand trend.
Tripura,Khowai,2025-05-01,18,11.666666666666666,34.0,5.8,18.0,17.0,HIGH_SPIKE,1.0,1700.0,200.0,Low,Increasing,No immediate action required,Low,True,1700.0% increase in demand and low center capacity and continuously rising demand trend,District Khowai likely to face backlog in 2025-05-01 due to 1700.0% increase in demand and low center capacity and continuously rising demand trend.
Tripura,Khowai,2025-08-01,16,13.0,34.0,5.8,16.0,0.4545454545454546,HIGH_SPIKE,11.0,45.45,45.45,Low,Increasing,No immediate action required,Low,True,45.45% increase in demand and low center capacity and continuously rising demand trend,District Khowai likely to face backlog in 2025-08-01 due to 45.45% increase in demand and low center capacity and continuously rising demand trend.
Tripura,Khowai,2025-10-01,14,11.666666666666666,34.0,5.8,14.0,1.7999999999999998,HIGH_SPIKE,5.0,180.0,180.0,Low,Increasing,No immediate action required,Low,True,180.0% increase in demand and low center capacity and continuously rising demand trend,District Khowai likely to face backlog in 2025-10-01 due to 180.0% increase in demand and low center capacity and continuously rising demand trend.
Nagaland,Kiphire,2025-03-01,22,157.33333333333334,23.0,1.875,22.0,0.2222222222222223,HIGH_SPIKE,18.0,22.22,22.22,Low,Increasing,No immediate action required,Low,True,22.22% increase in demand and low center capacity and continuously rising demand trend,District Kiphire likely to face backlog in 2025-03-01 due to 22.22% increase in demand and low center capacity and continuously rising demand trend.
Nagaland,Kiphire,2025-07-01,8,12.0,23.0,1.875,8.0,0.6000000000000001,HIGH_SPIKE,5.0,60.0,60.0,Low,Increasing,No immediate action required,Low,True,60.0% increase in demand and low center capacity and continuously rising demand trend,District Kiphire likely to face backlog in 2025-07-01 due to 60.0% increase in demand and low center capacity and continuously rising demand trend.
Bihar,Kishanganj,2025-02-01,425,,208.0,-0.2490974729241877,425.0,1.607361963190184,HIGH_SPIKE,163.0,160.74,160.74,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,160.74% increase in demand and continuously rising demand trend,District Kishanganj likely to face backlog in 2025-02-01 due to 160.74% increase in demand and continuously rising demand trend.
Bihar,Kishanganj,2025-05-01,336,263.6666666666667,208.0,-0.2490974729241877,336.0,0.8563535911602209,HIGH_SPIKE,181.0,85.64,85.64,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,85.64% increase in demand and continuously rising demand trend,District Kishanganj likely to face backlog in 2025-05-01 due to 85.64% increase in demand and continuously rising demand trend.
Karnataka,Kodagu,2025-04-01,16,22.0,23.0,-0.6229508196721312,16.0,1.0,HIGH_SPIKE,8.0,100.0,100.0,Low,Increasing,No immediate action required,Low,True,100.0% increase in demand and low center capacity and continuously rising demand trend,District Kodagu likely to face backlog in 2025-04-01 due to 100.0% increase in demand and low center capacity and continuously rising demand trend.
Karnataka,Kodagu,2025-06-01,22,17.666666666666668,23.0,-0.6229508196721312,22.0,0.4666666666666665,HIGH_SPIKE,15.0,46.67,46.67,Low,Increasing,No immediate action required,Low,True,46.67% increase in demand and low center capacity and continuously rising demand trend,District Kodagu likely to face backlog in 2025-06-01 due to 46.67% increase in demand and low center capacity and continuously rising demand trend.
Jharkhand,Koderma,2025-05-01,77,52.66666666666666,123.0,-0.18,77.0,0.8333333333333333,HIGH_SPIKE,42.0,83.33,83.33,Low,Increasing,No immediate action required,Low,True,83.33% increase in demand and low center capacity and continuously rising demand trend,District Koderma likely to face backlog in 2025-05-01 due to 83.33% increase in demand and low center capacity and continuously rising demand trend.
Assam,Kokrajhar,2025-05-01,93,78.33333333333333,161.0,1.639344262295082,93.0,0.631578947368421,HIGH_SPIKE,57.0,63.16,63.16,Low,Increasing,No immediate action required,Low,True,63.16% increase in demand and low center capacity and continuously rising demand trend,District Kokrajhar likely to face backlog in 2025-05-01 due to 63.16% increase in demand and low center capacity and continuously rising demand trend.
Assam,Kokrajhar,2025-08-01,101,70.33333333333333,161.0,1.639344262295082,101.0,1.805555555555556,HIGH_SPIKE,36.0,180.56,180.56,Low,Increasing,No immediate action required,Low,True,180.56% increase in demand and low center capacity and continuously rising demand trend,District Kokrajhar likely to face backlog in 2025-08-01 due to 180.56% increase in demand and low center capacity and continuously rising demand trend.
Karnataka,Kolar,2025-05-01,113,106.66666666666669,121.0,-0.2193548387096774,113.0,0.2282608695652173,HIGH_SPIKE,92.0,22.83,22.83,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,22.83% increase in demand and low center capacity and continuously rising demand trend,District Kolar likely to face backlog in 2025-05-01 due to 22.83% increase in demand and low center capacity and continuously rising demand trend.
Mizoram,Kolasib,2025-05-01,7,7.666666666666667,8.0,-0.2727272727272727,7.0,0.75,HIGH_SPIKE,4.0,75.0,75.0,Low,Increasing,No immediate action required,Low,True,75.0% increase in demand and low center capacity and continuously rising demand trend,District Kolasib likely to face backlog in 2025-05-01 due to 75.0% increase in demand and low center capacity and continuously rising demand trend.
Mizoram,Kolasib,2025-07-01,7,6.0,8.0,-0.2727272727272727,7.0,0.75,HIGH_SPIKE,4.0,75.0,75.0,Low,Increasing,No immediate action required,Low,True,75.0% increase in demand and low center capacity and continuously rising demand trend,District Kolasib likely to face backlog in 2025-07-01 due to 75.0% increase in demand and low center capacity and continuously rising demand trend.
Maharashtra,Kolhapur,2025-02-01,350,,255.0,-0.1296928327645051,350.0,0.7676767676767677,HIGH_SPIKE,198.0,76.77,76.77,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,76.77% increase in demand and continuously rising demand trend,District Kolhapur likely to face backlog in 2025-02-01 due to 76.77% increase in demand and continuously rising demand trend.
Maharashtra,Kolhapur,2025-08-01,302,196.66666666666663,255.0,-0.1296928327645051,302.0,1.0405405405405403,HIGH_SPIKE,148.0,104.05,104.05,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,104.05% increase in demand and continuously rising demand trend,District Kolhapur likely to face backlog in 2025-08-01 due to 104.05% increase in demand and continuously rising demand trend.
Maharashtra,Kolhapur,2025-09-01,347,265.6666666666667,255.0,-0.1296928327645051,347.0,0.1490066225165562,HIGH_SPIKE,302.0,14.9,14.9,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,continuously rising demand trend,District Kolhapur likely to face backlog in 2025-09-01 due to continuously rising demand trend.
West Bengal,Kolkata,2025-06-01,297,231.3333333333333,360.0,-0.050131926121372,297.0,0.4558823529411764,HIGH_SPIKE,204.0,45.59,45.59,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,45.59% increase in demand and low center capacity and continuously rising demand trend,District Kolkata likely to face backlog in 2025-06-01 due to 45.59% increase in demand and low center capacity and continuously rising demand trend.
West Bengal,Kolkata,2025-08-01,413,284.6666666666667,360.0,-0.050131926121372,413.0,1.868055555555556,HIGH_SPIKE,144.0,186.81,186.81,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,186.81% increase in demand and continuously rising demand trend,District Kolkata likely to face backlog in 2025-08-01 due to 186.81% increase in demand and continuously rising demand trend.
Kerala,Kollam,2025-02-01,267,,205.0,-0.0552995391705068,267.0,0.1866666666666667,HIGH_SPIKE,225.0,18.67,18.67,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,continuously rising demand trend,District Kollam likely to face backlog in 2025-02-01 due to continuously rising demand trend.
Kerala,Kollam,2025-05-01,134,88.33333333333333,205.0,-0.0552995391705068,134.0,43.66666666666666,HIGH_SPIKE,3.0,4366.67,200.0,Medium,Increasing,Monitor closely and prepare standby staff,Moderate,True,4366.67% increase in demand and low center capacity and continuously rising demand trend,District Kollam likely to face backlog in 2025-05-01 due to 4366.67% increase in demand and low center capacity and continuously rising demand trend.
Kerala,Kollam,2025-07-01,70,86.0,205.0,-0.0552995391705068,70.0,0.2962962962962963,HIGH_SPIKE,54.0,29.63,29.63,Low,Increasing,No immediate action required,Low,True,29.63% increase in demand and low center capacity and continuously rising demand trend,District Kollam likely to face backlog in 2025-07-01 due to 29.63% increase in demand and low center capacity and continuously rising demand trend.
Chhattisgarh,Kondagaon,2025-04-01,66,87.33333333333333,104.0,0.2839506172839505,66.0,0.346938775510204,HIGH_SPIKE,49.0,34.69,34.69,Low,Increasing,No immediate action required,Low,True,34.69% increase in demand and low center capacity and continuously rising demand trend,District Kondagaon likely to face backlog in 2025-04-01 due to 34.69% increase in demand and low center capacity and continuously rising demand trend.
Karnataka,Koppal,2025-02-01,292,,128.0,-0.4458874458874459,292.0,0.8838709677419354,HIGH_SPIKE,155.0,88.39,88.39,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,88.39% increase in demand and continuously rising demand trend,District Koppal likely to face backlog in 2025-02-01 due to 88.39% increase in demand and continuously rising demand trend.
Odisha,Koraput,2025-02-01,308,,374.0,-0.0209424083769633,646.0,0.3514644351464435,HIGH_SPIKE,3.0,10166.67,200.0,High,Increasing,"Add staff, deploy mobile enrolment units, extend working hours",Urgent,True,10166.67% increase in demand and low center capacity and continuously rising demand trend,District Koraput likely to face backlog in 2025-02-01 due to 10166.67% increase in demand and low center capacity and continuously rising demand trend.
