state,district,month,monthly_total_load,district_3M_forecast
Maharashtra,Chandrapur,2025-03-01,89,518.6666666666666
Maharashtra,Chandrapur,2025-04-01,76,124.0
Maharashtra,Chandrapur,2025-05-01,73,79.33333333333333
Maharashtra,Chandrapur,2025-06-01,58,69.0
Maharashtra,Chandrapur,2025-07-01,66,65.66666666666667
Maharashtra,Chandrapur,2025-08-01,173,99.0
Maharashtra,Chandrapur,2025-09-01,184,141.0
Maharashtra,Chandrapur,2025-10-01,165,174.0
Maharashtra,Chandrapur,2025-11-01,124,157.66666666666666
Maharashtra,Chandrapur,2025-12-01,126,138.33333333333334
Maharashtra,Chatrapati Sambhaji Nagar,2025-01-01,7,
Maharashtra,Chatrapati Sambhaji Nagar,2025-02-01,9,
Maharashtra,Chatrapati Sambhaji Nagar,2025-03-01,4,6.666666666666667
Maharashtra,Chatrapati Sambhaji Nagar,2025-04-01,9,7.333333333333333
Maharashtra,Chatrapati Sambhaji Nagar,2025-05-01,8,7.0
Maharashtra,Chatrapati Sambhaji Nagar,2025-06-01,5,7.333333333333333
Maharashtra,Chatrapati Sambhaji Nagar,2025-07-01,4,5.666666666666667
Maharashtra,Chatrapati Sambhaji Nagar,2025-08-01,4,4.333333333333333
Maharashtra,Chatrapati Sambhaji Nagar,2025-09-01,3,3.6666666666666665
Maharashtra,Chatrapati Sambhaji Nagar,2025-10-01,7,4.666666666666667
Maharashtra,Chatrapati Sambhaji Nagar,2025-11-01,5,5.0
Maharashtra,Chatrapati Sambhaji Nagar,2025-12-01,14,8.666666666666666
Maharashtra,Chhatrapati Sambhajinagar,2025-01-01,32,
Maharashtra,Chhatrapati Sambhajinagar,2025-02-01,46,
Maharashtra,Chhatrapati Sambhajinagar,2025-03-01,27,35.0
Maharashtra,Chhatrapati Sambhajinagar,2025-04-01,15,29.333333333333332
Maharashtra,Chhatrapati Sambhajinagar,2025-05-01,22,21.333333333333332
Maharashtra,Chhatrapati Sambhajinagar,2025-06-01,18,18.333333333333332
Maharashtra,Chhatrapati Sambhajinagar,2025-07-01,12,17.333333333333332
Maharashtra,Chhatrapati Sambhajinagar,2025-08-01,45,25.0
Maharashtra,Chhatrapati Sambhajinagar,2025-09-01,38,31.666666666666668
Maharashtra,Chhatrapati Sambhajinagar,2025-10-01,46,43.0
Maharashtra,Chhatrapati Sambhajinagar,2025-11-01,32,38.666666666666664
Maharashtra,Chhatrapati Sambhajinagar,2025-12-01,18,32.0
Maharashtra,Dharashiv,2025-01-01,1,
Maharashtra,Dharashiv,2025-02-01,11,
Maharashtra,Dharashiv,2025-03-01,3,5.0
Maharashtra,Dharashiv,2025-04-01,1,5.0
Maharashtra,Dharashiv,2025-05-01,3,2.3333333333333335
Maharashtra,Dharashiv,2025-06-01,5,3.0
Maharashtra,Dharashiv,2025-08-01,3,3.6666666666666665
Maharashtra,Dharashiv,2025-09-01,12,6.666666666666667
Maharashtra,Dharashiv,2025-10-01,4,6.333333333333333
Maharashtra,Dharashiv,2025-11-01,9,8.333333333333334
Maharashtra,Dharashiv,2025-12-01,11,8.0
Maharashtra,Dhule,2025-01-01,6174,
Maharashtra,Dhule,2025-02-01,466,
Maharashtra,Dhule,2025-03-01,282,2307.3333333333335
Maharashtra,Dhule,2025-04-01,227,325.0
Maharashtra,Dhule,2025-05-01,107,205.33333333333334
Maharashtra,Dhule,2025-06-01,115,149.66666666666666
Maharashtra,Dhule,2025-07-01,113,111.66666666666667
Maharashtra,Dhule,2025-08-01,401,209.66666666666666
Maharashtra,Dhule,2025-09-01,400,304.6666666666667
Maharashtra,Dhule,2025-10-01,377,392.6666666666667
Maharashtra,Dhule,2025-11-01,432,403.0
Maharashtra,Dhule,2025-12-01,412,407.0
Maharashtra,Gadchiroli,2025-01-01,45,
Maharashtra,Gadchiroli,2025-02-01,90,
Maharashtra,Gadchiroli,2025-03-01,90,75.0
Maharashtra,Gadchiroli,2025-04-01,68,82.66666666666667
Maharashtra,Gadchiroli,2025-05-01,34,64.0
Maharashtra,Gadchiroli,2025-06-01,68,56.666666666666664
Maharashtra,Gadchiroli,2025-07-01,22,41.333333333333336
Maharashtra,Gadchiroli,2025-08-01,115,68.33333333333333
Maharashtra,Gadchiroli,2025-09-01,124,87.0
Maharashtra,Gadchiroli,2025-10-01,127,122.0
Maharashtra,Gadchiroli,2025-11-01,115,122.0
Maharashtra,Gadchiroli,2025-12-01,89,110.33333333333333
Maharashtra,Gondia,2025-01-01,1,
Maharashtra,Gondia,2025-02-01,1,
Maharashtra,Gondia,2025-05-01,3,1.6666666666666667
Maharashtra,Gondia,2025-07-01,1,1.6666666666666667
Maharashtra,Gondia,2025-08-01,1,1.6666666666666667
Maharashtra,Gondia,2025-10-01,3,1.6666666666666667
Maharashtra,Gondia,2025-11-01,1,1.6666666666666667
Maharashtra,Gondia,2025-12-01,3,2.3333333333333335
Maharashtra,Gondiya,2025-01-01,81,
Maharashtra,Gondiya,2025-02-01,176,
Maharashtra,Gondiya,2025-03-01,88,115.0
Maharashtra,Gondiya,2025-04-01,82,115.33333333333333
Maharashtra,Gondiya,2025-05-01,59,76.33333333333333
Maharashtra,Gondiya,2025-06-01,55,65.33333333333333
Maharashtra,Gondiya,2025-07-01,43,52.333333333333336
Maharashtra,Gondiya,2025-08-01,104,67.33333333333333
Maharashtra,Gondiya,2025-09-01,138,95.0
Maharashtra,Gondiya,2025-10-01,119,120.33333333333333
Maharashtra,Gondiya,2025-11-01,112,123.0
Maharashtra,Gondiya,2025-12-01,115,115.33333333333333
Maharashtra,Gondiya *,2025-01-01,4,
Maharashtra,Gondiya *,2025-02-01,5,
Maharashtra,Gondiya *,2025-03-01,4,4.333333333333333
Maharashtra,Gondiya *,2025-04-01,1,3.3333333333333335
Maharashtra,Gondiya *,2025-07-01,1,2.0
Maharashtra,Gondiya *,2025-08-01,5,2.3333333333333335
Maharashtra,Gondiya *,2025-10-01,4,3.3333333333333335
Maharashtra,Gondiya *,2025-11-01,1,3.3333333333333335
Maharashtra,Hingoli,2025-01-01,6549,
Maharashtra,Hingoli,2025-02-01,181,
Maharashtra,Hingoli,2025-03-01,124,2284.6666666666665
Maharashtra,Hingoli,2025-04-01,101,135.33333333333334
Maharashtra,Hingoli,2025-05-01,72,99.0
Maharashtra,Hingoli,2025-06-01,50,74.33333333333333
Maharashtra,Hingoli,2025-07-01,47,56.333333333333336
Maharashtra,Hingoli,2025-08-01,162,86.33333333333333
Maharashtra,Hingoli,2025-09-01,154,121.0
Maharashtra,Hingoli,2025-10-01,189,168.33333333333334
Maharashtra,Hingoli,2025-11-01,151,164.66666666666666
Maharashtra,Hingoli,2025-12-01,161,167.0
Maharashtra,Jalgaon,2025-01-01,3814,
Maharashtra,Jalgaon,2025-02-01,667,
Maharashtra,Jalgaon,2025-03-01,432,1637.6666666666667
Maharashtra,Jalgaon,2025-04-01,306,468.3333333333333
Maharashtra,Jalgaon,2025-05-01,124,287.3333333333333
Maharashtra,Jalgaon,2025-06-01,201,210.33333333333334
Maharashtra,Jalgaon,2025-07-01,148,157.66666666666666
Maharashtra,Jalgaon,2025-08-01,490,279.6666666666667
Maharashtra,Jalgaon,2025-09-01,585,407.6666666666667
Maharashtra,Jalgaon,2025-10-01,603,559.3333333333334
Maharashtra,Jalgaon,2025-11-01,522,570.0
Maharashtra,Jalgaon,2025-12-01,483,536.0
Maharashtra,Jalna,2025-01-01,135,
Maharashtra,Jalna,2025-02-01,347,
Maharashtra,Jalna,2025-03-01,220,234.0
Maharashtra,Jalna,2025-04-01,148,238.33333333333334
Maharashtra,Jalna,2025-05-01,101,156.33333333333334
Maharashtra,Jalna,2025-06-01,107,118.66666666666667
Maharashtra,Jalna,2025-07-01,78,95.33333333333333
Maharashtra,Jalna,2025-08-01,263,149.33333333333334
Maharashtra,Jalna,2025-09-01,350,230.33333333333334
Maharashtra,Jalna,2025-10-01,306,306.3333333333333
Maharashtra,Jalna,2025-11-01,270,308.6666666666667
Maharashtra,Jalna,2025-12-01,220,265.3333333333333
Maharashtra,Kolhapur,2025-01-01,198,
Maharashtra,Kolhapur,2025-02-01,350,
Maharashtra,Kolhapur,2025-03-01,238,262.0
Maharashtra,Kolhapur,2025-04-01,173,253.66666666666666
Maharashtra,Kolhapur,2025-05-01,174,195.0
Maharashtra,Kolhapur,2025-06-01,140,162.33333333333334
Maharashtra,Kolhapur,2025-07-01,148,154.0
Maharashtra,Kolhapur,2025-08-01,302,196.66666666666666
Maharashtra,Kolhapur,2025-09-01,347,265.6666666666667
Maharashtra,Kolhapur,2025-10-01,373,340.6666666666667
Maharashtra,Kolhapur,2025-11-01,293,337.6666666666667
Maharashtra,Kolhapur,2025-12-01,255,307.0
Maharashtra,Latur,2025-01-01,2313,
Maharashtra,Latur,2025-02-01,364,
Maharashtra,Latur,2025-03-01,215,964.0
Maharashtra,Latur,2025-04-01,171,250.0
Maharashtra,Latur,2025-05-01,128,171.33333333333334
Maharashtra,Latur,2025-06-01,146,148.33333333333334
Maharashtra,Latur,2025-07-01,93,122.33333333333333
Maharashtra,Latur,2025-08-01,335,191.33333333333334
Maharashtra,Latur,2025-09-01,312,246.66666666666666
Maharashtra,Latur,2025-10-01,351,332.6666666666667
Maharashtra,Latur,2025-11-01,327,330.0
Maharashtra,Latur,2025-12-01,263,313.6666666666667
Maharashtra,Mumbai,2025-01-01,1540,
Maharashtra,Mumbai,2025-02-01,795,
Maharashtra,Mumbai,2025-03-01,332,889.0
Maharashtra,Mumbai,2025-04-01,213,446.6666666666667
Maharashtra,Mumbai,2025-05-01,342,295.6666666666667
Maharashtra,Mumbai,2025-06-01,256,270.3333333333333
Maharashtra,Mumbai,2025-07-01,221,273.0
Maharashtra,Mumbai,2025-08-01,335,270.6666666666667
Maharashtra,Mumbai,2025-09-01,558,371.3333333333333
Maharashtra,Mumbai,2025-10-01,670,521.0
Maharashtra,Mumbai,2025-11-01,541,589.6666666666666
Maharashtra,Mumbai,2025-12-01,510,573.6666666666666
Maharashtra,Mumbai City,2025-01-01,62,
Maharashtra,Mumbai City,2025-02-01,154,
Maharashtra,Mumbai City,2025-03-01,68,94.66666666666667
Maharashtra,Mumbai City,2025-04-01,47,89.66666666666667
Maharashtra,Mumbai City,2025-05-01,73,62.666666666666664
Maharashtra,Mumbai City,2025-06-01,43,54.333333333333336
Maharashtra,Mumbai City,2025-07-01,46,54.0
Maharashtra,Mumbai City,2025-08-01,50,46.333333333333336
Maharashtra,Mumbai City,2025-09-01,132,76.0
Maharashtra,Mumbai City,2025-10-01,121,101.0
Maharashtra,Mumbai City,2025-11-01,111,121.33333333333333
Maharashtra,Mumbai City,2025-12-01,103,111.66666666666667
Maharashtra,Mumbai Suburban,2025-01-01,10589,
Maharashtra,Mumbai Suburban,2025-02-01,571,
Maharashtra,Mumbai Suburban,2025-03-01,302,3820.6666666666665
Maharashtra,Mumbai Suburban,2025-04-01,161,344.6666666666667
Maharashtra,Mumbai Suburban,2025-05-01,313,258.6666666666667
Maharashtra,Mumbai Suburban,2025-06-01,232,235.33333333333334
Maharashtra,Mumbai Suburban,2025-07-01,242,262.3333333333333
Maharashtra,Mumbai Suburban,2025-08-01,251,241.66666666666666
Maharashtra,Mumbai Suburban,2025-09-01,406,299.6666666666667
Maharashtra,Mumbai Suburban,2025-10-01,494,383.6666666666667
Maharashtra,Mumbai Suburban,2025-11-01,413,437.6666666666667
Maharashtra,Mumbai Suburban,2025-12-01,375,427.3333333333333
Maharashtra,Mumbai( Sub Urban ),2025-01-01,14,
Maharashtra,Mumbai( Sub Urban ),2025-02-01,20,
Maharashtra,Mumbai( Sub Urban ),2025-03-01,16,16.666666666666668
Maharashtra,Mumbai( Sub Urban ),2025-04-01,1,12.333333333333334
Maharashtra,Mumbai( Sub Urban ),2025-05-01,18,11.666666666666666
Maharashtra,Mumbai( Sub Urban ),2025-06-01,11,10.0
Maharashtra,Mumbai( Sub Urban ),2025-07-01,12,13.666666666666666
Maharashtra,Mumbai( Sub Urban ),2025-08-01,4,9.0
Maharashtra,Mumbai( Sub Urban ),2025-09-01,20,12.0
Maharashtra,Mumbai( Sub Urban ),2025-10-01,30,18.0
Maharashtra,Mumbai( Sub Urban ),2025-11-01,9,19.666666666666668
Maharashtra,Mumbai( Sub Urban ),2025-12-01,14,17.666666666666668
Maharashtra,Nagpur,2025-01-01,2877,
Maharashtra,Nagpur,2025-02-01,679,
Maharashtra,Nagpur,2025-03-01,338,1298.0
Maharashtra,Nagpur,2025-04-01,202,406.3333333333333
Maharashtra,Nagpur,2025-05-01,216,252.0
Maharashtra,Nagpur,2025-06-01,182,200.0
Maharashtra,Nagpur,2025-07-01,193,197.0
Maharashtra,Nagpur,2025-08-01,417,264.0
Maharashtra,Nagpur,2025-09-01,423,344.3333333333333
Maharashtra,Nagpur,2025-10-01,541,460.3333333333333
Maharashtra,Nagpur,2025-11-01,382,448.6666666666667
Maharashtra,Nagpur,2025-12-01,398,440.3333333333333
Maharashtra,Nanded,2025-01-01,4933,
Maharashtra,Nanded,2025-02-01,462,
Maharashtra,Nanded,2025-03-01,340,1911.6666666666667
Maharashtra,Nanded,2025-04-01,250,350.6666666666667
Maharashtra,Nanded,2025-05-01,127,239.0
Maharashtra,Nanded,2025-06-01,198,191.66666666666666
Maharashtra,Nanded,2025-07-01,92,139.0
Maharashtra,Nanded,2025-08-01,385,225.0
Maharashtra,Nanded,2025-09-01,450,309.0
Maharashtra,Nanded,2025-10-01,369,401.3333333333333
Maharashtra,Nanded,2025-11-01,362,393.6666666666667
Maharashtra,Nanded,2025-12-01,324,351.6666666666667
Maharashtra,Nandurbar,2025-01-01,5324,
Maharashtra,Nandurbar,2025-02-01,348,
Maharashtra,Nandurbar,2025-03-01,282,1984.6666666666667
Maharashtra,Nandurbar,2025-04-01,119,249.66666666666666
Maharashtra,Nandurbar,2025-05-01,171,190.66666666666666
Maharashtra,Nandurbar,2025-06-01,139,143.0
Maharashtra,Nandurbar,2025-07-01,109,139.66666666666666
Maharashtra,Nandurbar,2025-08-01,294,180.66666666666666
Maharashtra,Nandurbar,2025-09-01,382,261.6666666666667
Maharashtra,Nandurbar,2025-10-01,348,341.3333333333333
Maharashtra,Nandurbar,2025-11-01,284,338.0
Maharashtra,Nandurbar,2025-12-01,252,294.6666666666667
Maharashtra,Nandurbar *,2025-01-01,3,
Maharashtra,Nandurbar *,2025-02-01,7,
Maharashtra,Nandurbar *,2025-03-01,3,4.333333333333333
Maharashtra,Nandurbar *,2025-04-01,3,4.333333333333333
Maharashtra,Nandurbar *,2025-05-01,11,5.666666666666667
Maharashtra,Nandurbar *,2025-06-01,4,6.0
Maharashtra,Nandurbar *,2025-07-01,1,5.333333333333333
Maharashtra,Nandurbar *,2025-08-01,8,4.333333333333333
Maharashtra,Nandurbar *,2025-09-01,8,5.666666666666667
Maharashtra,Nandurbar *,2025-10-01,4,6.666666666666667
Maharashtra,Nandurbar *,2025-11-01,4,5.333333333333333
Maharashtra,Nandurbar *,2025-12-01,7,5.0
Maharashtra,Nashik,2025-01-01,7032,
Maharashtra,Nashik,2025-02-01,1220,
Maharashtra,Nashik,2025-03-01,649,2967.0
Maharashtra,Nashik,2025-04-01,433,767.3333333333334
Maharashtra,Nashik,2025-05-01,317,466.3333333333333
Maharashtra,Nashik,2025-06-01,217,322.3333333333333
Maharashtra,Nashik,2025-07-01,306,280.0
Maharashtra,Nashik,2025-08-01,813,445.3333333333333
Maharashtra,Nashik,2025-09-01,815,644.6666666666666
Maharashtra,Nashik,2025-10-01,817,815.0
Maharashtra,Nashik,2025-11-01,799,810.3333333333334
Maharashtra,Nashik,2025-12-01,776,797.3333333333334
Maharashtra,Osmanabad,2025-01-01,551,
Maharashtra,Osmanabad,2025-02-01,219,
Maharashtra,Osmanabad,2025-03-01,154,308.0
Maharashtra,Osmanabad,2025-04-01,93,155.33333333333334
Maharashtra,Osmanabad,2025-05-01,54,100.33333333333333
Maharashtra,Osmanabad,2025-06-01,81,76.0
Maharashtra,Osmanabad,2025-07-01,54,63.0
Maharashtra,Osmanabad,2025-08-01,193,109.33333333333333
Maharashtra,Osmanabad,2025-09-01,205,150.66666666666666
Maharashtra,Osmanabad,2025-10-01,158,185.33333333333334
Maharashtra,Osmanabad,2025-11-01,151,171.33333333333334
Maharashtra,Osmanabad,2025-12-01,158,155.66666666666666
Maharashtra,Palghar,2025-01-01,3347,
Maharashtra,Palghar,2025-02-01,458,
Maharashtra,Palghar,2025-03-01,216,1340.3333333333333
Maharashtra,Palghar,2025-04-01,119,264.3333333333333
Maharashtra,Palghar,2025-05-01,227,187.33333333333334
Maharashtra,Palghar,2025-06-01,182,176.0
Maharashtra,Palghar,2025-07-01,166,191.66666666666666
Maharashtra,Palghar,2025-08-01,344,230.66666666666666
Maharashtra,Palghar,2025-09-01,398,302.6666666666667
Maharashtra,Palghar,2025-10-01,429,390.3333333333333
Maharashtra,Palghar,2025-11-01,375,400.6666666666667
Maharashtra,Palghar,2025-12-01,340,381.3333333333333
Maharashtra,Parbhani,2025-01-01,1010,
Maharashtra,Parbhani,2025-02-01,350,
Maharashtra,Parbhani,2025-03-01,193,517.6666666666666
Maharashtra,Parbhani,2025-04-01,157,233.33333333333334
Maharashtra,Parbhani,2025-05-01,89,146.33333333333334
Maharashtra,Parbhani,2025-06-01,86,110.66666666666667
Maharashtra,Parbhani,2025-07-01,136,103.66666666666667
Maharashtra,Parbhani,2025-08-01,259,160.33333333333334
Maharashtra,Parbhani,2025-09-01,242,212.33333333333334
Maharashtra,Parbhani,2025-10-01,278,259.6666666666667
Maharashtra,Parbhani,2025-11-01,193,237.66666666666666
Maharashtra,Parbhani,2025-12-01,232,234.33333333333334
Maharashtra,Pune,2025-01-01,8949,
Maharashtra,Pune,2025-02-01,1517,
Maharashtra,Pune,2025-03-01,767,3744.3333333333335
Maharashtra,Pune,2025-04-01,471,918.3333333333334
Maharashtra,Pune,2025-05-01,765,667.6666666666666
Maharashtra,Pune,2025-06-01,500,578.6666666666666
Maharashtra,Pune,2025-07-01,589,618.0
Maharashtra,Pune,2025-08-01,1027,705.3333333333334
Maharashtra,Pune,2025-09-01,1168,928.0
Maharashtra,Pune,2025-10-01,1193,1129.3333333333333
Maharashtra,Pune,2025-11-01,949,1103.3333333333333
Maharashtra,Pune,2025-12-01,1037,1059.6666666666667
Maharashtra,Raigad,2025-01-01,2056,
Maharashtra,Raigad,2025-02-01,104,
Maharashtra,Raigad,2025-03-01,45,735.0
Maharashtra,Raigad,2025-04-01,32,60.333333333333336
Maharashtra,Raigad,2025-05-01,58,45.0
Maharashtra,Raigad,2025-06-01,53,47.666666666666664
Maharashtra,Raigad,2025-07-01,42,51.0
Maharashtra,Raigad,2025-08-01,63,52.666666666666664
Maharashtra,Raigad,2025-09-01,63,56.0
Maharashtra,Raigad,2025-10-01,86,70.66666666666667
Maharashtra,Raigad,2025-11-01,81,76.66666666666667
Maharashtra,Raigad,2025-12-01,73,80.0
Maharashtra,Raigarh,2025-01-01,55,
Maharashtra,Raigarh,2025-02-01,232,
Maharashtra,Raigarh,2025-03-01,138,141.66666666666666
Maharashtra,Raigarh,2025-04-01,78,149.33333333333334
Maharashtra,Raigarh,2025-05-01,167,127.66666666666667
Maharashtra,Raigarh,2025-06-01,93,112.66666666666667
Maharashtra,Raigarh,2025-07-01,77,112.33333333333333
Maharashtra,Raigarh,2025-08-01,159,109.66666666666667
Maharashtra,Raigarh,2025-09-01,205,147.0
Maharashtra,Raigarh,2025-10-01,244,202.66666666666666
Maharashtra,Raigarh,2025-11-01,227,225.33333333333334
Maharashtra,Raigarh,2025-12-01,211,227.33333333333334
Maharashtra,Raigarh(MH),2025-02-01,7,
Maharashtra,Raigarh(MH),2025-07-01,1,
Maharashtra,Raigarh(MH),2025-08-01,4,4.0
Maharashtra,Raigarh(MH),2025-09-01,4,3.0
Maharashtra,Raigarh(MH),2025-10-01,5,4.333333333333333
Maharashtra,Raigarh(MH),2025-11-01,3,4.0
Maharashtra,Raigarh(MH),2025-12-01,4,4.0
Maharashtra,Ratnagiri,2025-01-01,27,
Maharashtra,Ratnagiri,2025-02-01,131,
Maharashtra,Ratnagiri,2025-03-01,68,75.33333333333333
Maharashtra,Ratnagiri,2025-04-01,43,80.66666666666667
Maharashtra,Ratnagiri,2025-05-01,73,61.333333333333336
Maharashtra,Ratnagiri,2025-06-01,47,54.333333333333336
Maharashtra,Ratnagiri,2025-07-01,65,61.666666666666664
Maharashtra,Ratnagiri,2025-08-01,80,64.0
Maharashtra,Ratnagiri,2025-09-01,112,85.66666666666667
Maharashtra,Ratnagiri,2025-10-01,146,112.66666666666667
Maharashtra,Ratnagiri,2025-11-01,90,116.0
Maharashtra,Ratnagiri,2025-12-01,84,106.66666666666667
Maharashtra,Sangli,2025-01-01,3124,
Maharashtra,Sangli,2025-02-01,405,
Maharashtra,Sangli,2025-03-01,223,1250.6666666666667
Maharashtra,Sangli,2025-04-01,135,254.33333333333334
Maharashtra,Sangli,2025-05-01,97,151.66666666666666
Maharashtra,Sangli,2025-06-01,97,109.66666666666667
Maharashtra,Sangli,2025-07-01,90,94.66666666666667
Maharashtra,Sangli,2025-08-01,243,143.33333333333334
Maharashtra,Sangli,2025-09-01,269,200.66666666666666
Maharashtra,Sangli,2025-10-01,278,263.3333333333333
Maharashtra,Sangli,2025-11-01,277,274.6666666666667
Maharashtra,Sangli,2025-12-01,252,269.0
Maharashtra,Satara,2025-01-01,1512,
Maharashtra,Satara,2025-02-01,282,
Maharashtra,Satara,2025-03-01,159,651.0
Maharashtra,Satara,2025-04-01,126,189.0
Maharashtra,Satara,2025-05-01,96,127.0
Maharashtra,Satara,2025-06-01,84,102.0
Maharashtra,Satara,2025-07-01,85,88.33333333333333
Maharashtra,Satara,2025-08-01,205,124.66666666666667
Maharashtra,Satara,2025-09-01,231,173.66666666666666
Maharashtra,Satara,2025-10-01,211,215.66666666666666
Maharashtra,Satara,2025-11-01,151,197.66666666666666
Maharashtra,Satara,2025-12-01,174,178.66666666666666
Maharashtra,Sindhudurg,2025-01-01,16,
Maharashtra,Sindhudurg,2025-02-01,77,
Maharashtra,Sindhudurg,2025-03-01,31,41.333333333333336
Maharashtra,Sindhudurg,2025-04-01,24,44.0
Maharashtra,Sindhudurg,2025-05-01,54,36.333333333333336
Maharashtra,Sindhudurg,2025-06-01,34,37.333333333333336
Maharashtra,Sindhudurg,2025-07-01,26,38.0
Maharashtra,Sindhudurg,2025-08-01,43,34.333333333333336
Maharashtra,Sindhudurg,2025-09-01,51,40.0
Maharashtra,Sindhudurg,2025-10-01,54,49.333333333333336
Maharashtra,Sindhudurg,2025-11-01,45,50.0
Maharashtra,Sindhudurg,2025-12-01,51,50.0
Maharashtra,Solapur,2025-01-01,2773,
Maharashtra,Solapur,2025-02-01,652,
Maharashtra,Solapur,2025-03-01,378,1267.6666666666667
Maharashtra,Solapur,2025-04-01,242,424.0
Maharashtra,Solapur,2025-05-01,234,284.6666666666667
Maharashtra,Solapur,2025-06-01,201,225.66666666666666
Maharashtra,Solapur,2025-07-01,215,216.66666666666666
Maharashtra,Solapur,2025-08-01,452,289.3333333333333
Maharashtra,Solapur,2025-09-01,494,387.0
Maharashtra,Solapur,2025-10-01,454,466.6666666666667
Maharashtra,Solapur,2025-11-01,375,441.0
Maharashtra,Solapur,2025-12-01,352,393.6666666666667
Maharashtra,Thane,2025-01-01,24173,
Maharashtra,Thane,2025-02-01,1551,
Maharashtra,Thane,2025-03-01,706,8810.0
Maharashtra,Thane,2025-04-01,421,892.6666666666666
Maharashtra,Thane,2025-05-01,751,626.0
Maharashtra,Thane,2025-06-01,583,585.0
Maharashtra,Thane,2025-07-01,521,618.3333333333334
Maharashtra,Thane,2025-08-01,833,645.6666666666666
Maharashtra,Thane,2025-09-01,1142,832.0
Maharashtra,Thane,2025-10-01,1342,1105.6666666666667
Maharashtra,Thane,2025-11-01,1003,1162.3333333333333
Maharashtra,Thane,2025-12-01,988,1111.0
Maharashtra,Wardha,2025-01-01,20,
Maharashtra,Wardha,2025-02-01,93,
Maharashtra,Wardha,2025-03-01,63,58.666666666666664
Maharashtra,Wardha,2025-04-01,38,64.66666666666667
Maharashtra,Wardha,2025-05-01,34,45.0
Maharashtra,Wardha,2025-06-01,45,39.0
Maharashtra,Wardha,2025-07-01,20,33.0
Maharashtra,Wardha,2025-08-01,84,49.666666666666664
Maharashtra,Wardha,2025-09-01,124,76.0
Maharashtra,Wardha,2025-10-01,104,104.0
Maharashtra,Wardha,2025-11-01,68,98.66666666666667
Maharashtra,Wardha,2025-12-01,76,82.66666666666667
Maharashtra,Washim,2025-01-01,946,
Maharashtra,Washim,2025-02-01,153,
Maharashtra,Washim,2025-03-01,88,395.6666666666667
Maharashtra,Washim,2025-04-01,55,98.66666666666667
Maharashtra,Washim,2025-05-01,42,61.666666666666664
Maharashtra,Washim,2025-06-01,45,47.333333333333336
Maharashtra,Washim,2025-07-01,31,39.333333333333336
Maharashtra,Washim,2025-08-01,117,64.33333333333333
Maharashtra,Washim,2025-09-01,136,94.66666666666667
Maharashtra,Washim,2025-10-01,127,126.66666666666667
Maharashtra,Washim,2025-11-01,66,109.66666666666667
Maharashtra,Washim,2025-12-01,53,82.0
Maharashtra,Washim *,2025-02-01,1,
Maharashtra,Washim *,2025-03-01,1,
Maharashtra,Washim *,2025-04-01,1,1.0
Maharashtra,Washim *,2025-08-01,4,2.0
Maharashtra,Washim *,2025-12-01,1,2.0
Maharashtra,Yavatmal,2025-01-01,2334,
Maharashtra,Yavatmal,2025-02-01,338,
Maharashtra,Yavatmal,2025-03-01,212,961.3333333333334
Maharashtra,Yavatmal,2025-04-01,150,233.33333333333334
Maharashtra,Yavatmal,2025-05-01,81,147.66666666666666
Maharashtra,Yavatmal,2025-06-01,117,116.0
Maharashtra,Yavatmal,2025-07-01,78,92.0
Maharashtra,Yavatmal,2025-08-01,296,163.66666666666666
Maharashtra,Yavatmal,2025-09-01,294,222.66666666666666
Maharashtra,Yavatmal,2025-10-01,282,290.6666666666667
Maharashtra,Yavatmal,2025-11-01,251,275.6666666666667
Maharashtra,Yavatmal,2025-12-01,209,247.33333333333334
