district,year_month,demand_total,mom_growth
Nellore,2025-08,197,0.6016260162601625
Nellore,2025-09,173,-0.12182741116751272
Nellore,2025-10,185,0.06936416184971095
Nellore,2025-11,167,-0.0972972972972973
Nellore,2025-12,182,0.08982035928143706
New Delhi,2025-01,1968,
New Delhi,2025-02,14,-0.9928861788617886
New Delhi,2025-03,1,-0.9285714285714286
New Delhi,2025-04,1,0.0
New Delhi,2025-05,4,3.0
New Delhi,2025-06,7,0.75
New Delhi,2025-07,3,-0.5714285714285714
New Delhi,2025-08,3,0.0
New Delhi,2025-09,9,2.0
New Delhi,2025-10,9,0.0
New Delhi,2025-11,11,0.22222222222222232
New Delhi,2025-12,8,-0.2727272727272727
Nicobar,2025-01,16,
Nicobar,2025-02,7,-0.5625
Nicobar,2025-03,3,-0.5714285714285714
Nicobar,2025-04,5,0.6666666666666667
Nicobar,2025-08,3,-0.4
Nicobar,2025-09,3,0.0
Nicobar,2025-10,9,2.0
Nicobar,2025-11,3,-0.6666666666666667
Nicobar,2025-12,3,0.0
Nicobars,2025-03,1,
Nirmal,2025-01,54,
Nirmal,2025-02,80,0.4814814814814814
Nirmal,2025-03,86,0.07499999999999996
Nirmal,2025-04,34,-0.6046511627906976
Nirmal,2025-05,30,-0.11764705882352944
Nirmal,2025-06,61,1.0333333333333332
Nirmal,2025-07,28,-0.540983606557377
Nirmal,2025-08,74,1.6428571428571428
Nirmal,2025-09,70,-0.05405405405405406
Nirmal,2025-10,81,0.15714285714285725
Nirmal,2025-11,59,-0.2716049382716049
Nirmal,2025-12,63,0.06779661016949157
Niuland,2025-03,1,
Niuland,2025-06,1,0.0
Niuland,2025-08,1,0.0
Niuland,2025-09,1,0.0
Niuland,2025-11,7,6.0
Niwari,2025-01,3,
Niwari,2025-03,4,0.33333333333333326
Niwari,2025-04,7,0.75
Niwari,2025-05,3,-0.5714285714285714
Niwari,2025-06,5,0.6666666666666667
Niwari,2025-07,1,-0.8
Niwari,2025-08,7,6.0
Niwari,2025-09,4,-0.4285714285714286
Niwari,2025-10,7,0.75
Niwari,2025-11,15,1.1428571428571428
Niwari,2025-12,3,-0.8
Nizamabad,2025-01,586,
Nizamabad,2025-02,850,0.4505119453924915
Nizamabad,2025-03,636,-0.2517647058823529
Nizamabad,2025-04,418,-0.3427672955974843
Nizamabad,2025-05,258,-0.3827751196172249
Nizamabad,2025-06,556,1.1550387596899223
Nizamabad,2025-07,254,-0.5431654676258992
Nizamabad,2025-08,664,1.6141732283464565
Nizamabad,2025-09,720,0.0843373493975903
Nizamabad,2025-10,748,0.03888888888888897
Nizamabad,2025-11,536,-0.28342245989304815
Nizamabad,2025-12,676,0.26119402985074625
Noklak,2025-01,184,
Noklak,2025-02,4,-0.9782608695652174
Noklak,2025-03,5,0.25
Noklak,2025-05,9,0.8
Noklak,2025-06,3,-0.6666666666666667
Noklak,2025-07,11,2.6666666666666665
Noklak,2025-08,27,1.4545454545454546
Noklak,2025-09,8,-0.7037037037037037
Noklak,2025-10,4,-0.5
Noklak,2025-11,14,2.5
Noklak,2025-12,9,-0.3571428571428571
North,2025-01,1,
North,2025-02,1,0.0
North,2025-05,5,4.0
North,2025-06,3,-0.4
North,2025-07,3,0.0
North,2025-08,5,0.6666666666666667
North,2025-09,1,-0.8
North 24 Parganas,2025-01,2098,
North 24 Parganas,2025-02,1804,-0.14013346043851282
North 24 Parganas,2025-03,1004,-0.4434589800443459
North 24 Parganas,2025-04,809,-0.19422310756972117
North 24 Parganas,2025-05,1189,0.4697156983930779
North 24 Parganas,2025-06,1326,0.1152228763666947
North 24 Parganas,2025-07,759,-0.42760180995475117
North 24 Parganas,2025-08,1116,0.4703557312252964
North 24 Parganas,2025-09,1165,0.0439068100358424
North 24 Parganas,2025-10,1212,0.040343347639484994
North 24 Parganas,2025-11,1084,-0.10561056105610556
North 24 Parganas,2025-12,977,-0.0987084870848709
North And Middle Andaman,2025-01,5,
North And Middle Andaman,2025-02,5,0.0
North And Middle Andaman,2025-03,8,0.6000000000000001
North And Middle Andaman,2025-04,4,-0.5
North And Middle Andaman,2025-05,1,-0.75
North And Middle Andaman,2025-06,4,3.0
North And Middle Andaman,2025-07,1,-0.75
North And Middle Andaman,2025-08,7,6.0
North And Middle Andaman,2025-09,11,0.5714285714285714
North And Middle Andaman,2025-10,8,-0.2727272727272727
North And Middle Andaman,2025-11,7,-0.125
North And Middle Andaman,2025-12,4,-0.4285714285714286
North Cachar Hills,2025-01,672,
North Cachar Hills,2025-02,26,-0.9613095238095238
North Cachar Hills,2025-03,30,0.15384615384615374
North Cachar Hills,2025-04,18,-0.4
North Cachar Hills,2025-05,11,-0.38888888888888884
North Cachar Hills,2025-06,18,0.6363636363636365
North Cachar Hills,2025-07,3,-0.8333333333333334
North Cachar Hills,2025-08,38,11.666666666666666
North Cachar Hills,2025-09,15,-0.6052631578947368
North Cachar Hills,2025-10,43,1.8666666666666667
North Cachar Hills,2025-11,27,-0.37209302325581395
North Cachar Hills,2025-12,9,-0.6666666666666667
North Delhi,2025-01,2136,
North Delhi,2025-02,135,-0.9367977528089888
North Delhi,2025-03,86,-0.36296296296296293
North Delhi,2025-04,51,-0.40697674418604646
North Delhi,2025-05,90,0.7647058823529411
North Delhi,2025-06,134,0.48888888888888893
North Delhi,2025-07,62,-0.5373134328358209
North Delhi,2025-08,105,0.6935483870967742
North Delhi,2025-09,96,-0.08571428571428574
North Delhi,2025-10,124,0.29166666666666674
North Delhi,2025-11,103,-0.16935483870967738
North Delhi,2025-12,99,-0.03883495145631066
North Dinajpur,2025-01,19,
North Dinajpur,2025-02,22,0.1578947368421053
North Dinajpur,2025-03,12,-0.4545454545454546
North Dinajpur,2025-04,7,-0.41666666666666663
North Dinajpur,2025-05,7,0.0
North Dinajpur,2025-06,5,-0.2857142857142857
North Dinajpur,2025-07,3,-0.4
North Dinajpur,2025-08,16,4.333333333333333
North Dinajpur,2025-09,22,0.375
North Dinajpur,2025-10,20,-0.09090909090909094
North Dinajpur,2025-11,7,-0.65
North Dinajpur,2025-12,8,0.1428571428571428
North East,2025-01,55,
North East,2025-02,111,1.018181818181818
North East,2025-03,28,-0.7477477477477478
North East,2025-04,36,0.2857142857142858
North East,2025-05,57,0.5833333333333333
North East,2025-06,70,0.22807017543859653
North East,2025-07,24,-0.6571428571428571
North East,2025-08,82,2.4166666666666665
North East,2025-09,81,-0.012195121951219523
North East,2025-10,58,-0.28395061728395066
North East,2025-11,53,-0.08620689655172409
North East,2025-12,53,0.0
North East Delhi,2025-01,8348,
North East Delhi,2025-02,382,-0.9542405366554864
North East Delhi,2025-03,208,-0.45549738219895286
North East Delhi,2025-04,132,-0.3653846153846154
North East Delhi,2025-05,171,0.2954545454545454
North East Delhi,2025-06,254,0.48538011695906436
North East Delhi,2025-07,101,-0.6023622047244095
North East Delhi,2025-08,274,1.712871287128713
North East Delhi,2025-09,236,-0.13868613138686137
North East Delhi,2025-10,281,0.19067796610169485
North East Delhi,2025-11,208,-0.25978647686832745
North East Delhi,2025-12,190,-0.08653846153846156
North Garo Hills,2025-01,2835,
North Garo Hills,2025-02,32,-0.9887125220458554
North Garo Hills,2025-03,42,0.3125
North Garo Hills,2025-04,51,0.2142857142857142
North Garo Hills,2025-05,35,-0.3137254901960784
North Garo Hills,2025-06,7,-0.8
North Garo Hills,2025-08,27,2.857142857142857
North Garo Hills,2025-09,24,-0.11111111111111116
North Garo Hills,2025-10,23,-0.04166666666666663
North Garo Hills,2025-11,47,1.0434782608695654
North Garo Hills,2025-12,26,-0.44680851063829785
North Goa,2025-01,103,
North Goa,2025-02,45,-0.5631067961165048
North Goa,2025-03,34,-0.24444444444444446
North Goa,2025-04,23,-0.32352941176470584
North Goa,2025-05,57,1.4782608695652173
North Goa,2025-06,39,-0.3157894736842105
North Goa,2025-07,23,-0.41025641025641024
North Goa,2025-08,85,2.6956521739130435
North Goa,2025-09,55,-0.3529411764705882
North Goa,2025-10,61,0.10909090909090913
North Goa,2025-11,45,-0.2622950819672131
North Goa,2025-12,54,0.19999999999999996
North Sikkim,2025-01,3,
North Sikkim,2025-02,3,0.0
North Sikkim,2025-03,5,0.6666666666666667
North Sikkim,2025-04,1,-0.8
North Sikkim,2025-05,1,0.0
North Sikkim,2025-06,1,0.0
North Sikkim,2025-07,1,0.0
North Sikkim,2025-08,3,2.0
North Sikkim,2025-09,1,-0.6666666666666667
North Sikkim,2025-10,1,0.0
North Sikkim,2025-11,3,2.0
North Sikkim,2025-12,3,0.0
North Tripura,2025-01,336,
North Tripura,2025-02,76,-0.7738095238095238
North Tripura,2025-03,61,-0.19736842105263153
North Tripura,2025-04,38,-0.3770491803278688
North Tripura,2025-05,46,0.21052631578947367
North Tripura,2025-06,36,-0.21739130434782605
North Tripura,2025-07,16,-0.5555555555555556
North Tripura,2025-08,66,3.125
North Tripura,2025-09,40,-0.3939393939393939
North Tripura,2025-10,85,1.125
North Tripura,2025-11,57,-0.3294117647058824
North Tripura,2025-12,65,0.14035087719298245
North Twenty Four Parganas,2025-01,66,
North Twenty Four Parganas,2025-02,105,0.5909090909090908
North Twenty Four Parganas,2025-03,59,-0.4380952380952381
North Twenty Four Parganas,2025-04,47,-0.2033898305084746
North Twenty Four Parganas,2025-05,86,0.8297872340425532
North Twenty Four Parganas,2025-06,85,-0.011627906976744207
North Twenty Four Parganas,2025-07,54,-0.3647058823529412
North Twenty Four Parganas,2025-08,66,0.22222222222222232
North Twenty Four Parganas,2025-09,63,-0.045454545454545414
North Twenty Four Parganas,2025-10,88,0.39682539682539675
North Twenty Four Parganas,2025-11,68,-0.2272727272727273
North Twenty Four Parganas,2025-12,68,0.0
North West Delhi,2025-01,5596,
North West Delhi,2025-02,713,-0.8725875625446747
North West Delhi,2025-03,317,-0.5553997194950911
North West Delhi,2025-04,281,-0.11356466876971605
North West Delhi,2025-05,300,0.06761565836298922
North West Delhi,2025-06,482,0.6066666666666667
North West Delhi,2025-07,215,-0.553941908713693
North West Delhi,2025-08,512,1.3813953488372093
North West Delhi,2025-09,441,-0.138671875
North West Delhi,2025-10,552,0.2517006802721089
North West Delhi,2025-11,435,-0.2119565217391305
North West Delhi,2025-12,420,-0.03448275862068961
Nuapada,2025-01,192,
Nuapada,2025-02,330,0.71875
Nuapada,2025-03,216,-0.34545454545454546
Nuapada,2025-04,242,0.12037037037037046
Nuapada,2025-05,210,-0.1322314049586777
Nuapada,2025-06,152,-0.2761904761904762
Nuapada,2025-07,48,-0.6842105263157895
Nuapada,2025-08,162,2.375
Nuapada,2025-09,206,0.27160493827160503
Nuapada,2025-10,156,-0.24271844660194175
Nuapada,2025-11,210,0.34615384615384626
Nuapada,2025-12,138,-0.34285714285714286
Nuh,2025-01,2033,
Osmanabad,2025-01,551,
Osmanabad,2025-02,219,-0.6025408348457351
Osmanabad,2025-03,154,-0.29680365296803657
Osmanabad,2025-04,93,-0.39610389610389607
Osmanabad,2025-05,54,-0.4193548387096774
Osmanabad,2025-06,81,0.5
Osmanabad,2025-07,54,-0.33333333333333337
Osmanabad,2025-08,193,2.574074074074074
Osmanabad,2025-09,205,0.06217616580310881
Osmanabad,2025-10,158,-0.2292682926829268
Osmanabad,2025-11,151,-0.044303797468354444
Osmanabad,2025-12,158,0.04635761589403975
Pakaur,2025-01,26,
Pakaur,2025-02,7,-0.7307692307692308
Pakaur,2025-03,7,0.0
Pakaur,2025-04,16,1.2857142857142856
Pakaur,2025-05,12,-0.25
Pakaur,2025-06,18,0.5
Pakaur,2025-07,5,-0.7222222222222222
Pakaur,2025-08,19,2.8
Pakaur,2025-09,39,1.0526315789473686
Pakaur,2025-10,23,-0.41025641025641024
Pakaur,2025-11,12,-0.4782608695652174
Pakaur,2025-12,7,-0.41666666666666663
Pakur,2025-01,5686,
Pakur,2025-02,109,-0.9808301090397468
Pakur,2025-03,104,-0.04587155963302747
Pakur,2025-04,120,0.15384615384615374
Pakur,2025-05,127,0.05833333333333335
Pakur,2025-06,229,0.8031496062992125
Pakur,2025-07,34,-0.851528384279476
Pakur,2025-08,201,4.911764705882353
Pakur,2025-09,219,0.08955223880597019
Pakur,2025-10,185,-0.1552511415525114
Pakur,2025-11,111,-0.4
Pakur,2025-12,139,0.25225225225225234
Palakkad,2025-01,180,
Palakkad,2025-02,412,1.2888888888888888
Palakkad,2025-03,182,-0.558252427184466
Palakkad,2025-04,20,-0.8901098901098901
Palakkad,2025-05,182,8.1
Palakkad,2025-06,128,-0.29670329670329665
Palakkad,2025-07,88,-0.3125
Palakkad,2025-08,265,2.0113636363636362
Palakkad,2025-09,255,-0.037735849056603765
Palakkad,2025-10,255,0.0
Palakkad,2025-11,254,-0.0039215686274509665
Palakkad,2025-12,196,-0.22834645669291342
Palamau,2025-01,11,
Palamau,2025-02,16,0.4545454545454546
Palamau,2025-03,8,-0.5
Palamau,2025-04,5,-0.375
Palamau,2025-05,16,2.2
Palamau,2025-06,11,-0.3125
Palamau,2025-07,4,-0.6363636363636364
Palamau,2025-08,42,9.5
Palamau,2025-09,19,-0.5476190476190477
Palamau,2025-10,11,-0.42105263157894735
Palamau,2025-11,11,0.0
Palamau,2025-12,11,0.0
Palamu,2025-01,258,
Palamu,2025-02,506,0.9612403100775193
Palamu,2025-03,208,-0.5889328063241106
Palamu,2025-04,93,-0.5528846153846154
Palamu,2025-05,460,3.946236559139785
Palamu,2025-06,447,-0.02826086956521734
Palamu,2025-07,297,-0.3355704697986577
Palamu,2025-08,475,0.5993265993265993
Palamu,2025-09,531,0.11789473684210527
Palamu,2025-10,445,-0.16195856873822978
Palamu,2025-11,354,-0.20449438202247194
Palamu,2025-12,338,-0.04519774011299438
Palghar,2025-01,3347,
Palghar,2025-02,458,-0.8631610397370779
Palghar,2025-03,216,-0.5283842794759825
Palghar,2025-04,119,-0.44907407407407407
Palghar,2025-05,227,0.9075630252100841
Palghar,2025-06,182,-0.19823788546255505
Palghar,2025-07,166,-0.08791208791208793
Palghar,2025-08,344,1.072289156626506
Palghar,2025-09,398,0.15697674418604657
Palghar,2025-10,429,0.07788944723618085
Palghar,2025-11,375,-0.12587412587412583
Palghar,2025-12,340,-0.09333333333333338
Pali,2025-01,466,
Pali,2025-02,537,0.1523605150214593
Pali,2025-03,304,-0.43389199255121047
Pali,2025-04,171,-0.4375
Pali,2025-05,370,1.1637426900584797
Pali,2025-06,189,-0.4891891891891892
Pali,2025-07,115,-0.3915343915343915
Pali,2025-08,447,2.8869565217391306
Pali,2025-09,517,0.15659955257270686
Pali,2025-10,560,0.0831721470019342
Pali,2025-11,410,-0.2678571428571429
Pali,2025-12,450,0.09756097560975618
Palnadu,2025-01,28,
Palnadu,2025-02,39,0.3928571428571428
Palnadu,2025-03,24,-0.3846153846153846
Palnadu,2025-04,14,-0.41666666666666663
Palnadu,2025-05,43,2.0714285714285716
Palnadu,2025-06,43,0.0
Palnadu,2025-07,12,-0.7209302325581395
Palnadu,2025-08,30,1.5
Palnadu,2025-09,27,-0.09999999999999998
Palnadu,2025-10,34,0.2592592592592593
Palnadu,2025-11,28,-0.17647058823529416
Palnadu,2025-12,11,-0.6071428571428572
Palwal,2025-01,135,
Palwal,2025-02,186,0.37777777777777777
Palwal,2025-03,115,-0.3817204301075269
Palwal,2025-04,47,-0.5913043478260869
Palwal,2025-05,242,4.148936170212766
Palwal,2025-06,216,-0.1074380165289256
Palwal,2025-07,94,-0.5648148148148149
Palwal,2025-08,211,1.2446808510638299
Palwal,2025-09,197,-0.06635071090047395
Palwal,2025-10,186,-0.055837563451776595
Palwal,2025-11,128,-0.31182795698924726
Palwal,2025-12,132,0.03125
Panch Mahals,2025-01,1787,
Panch Mahals,2025-02,5,-0.9972020145495244
Panch Mahals,2025-03,4,-0.19999999999999996
Panch Mahals,2025-04,1,-0.75
Panch Mahals,2025-05,1,0.0
Panch Mahals,2025-06,5,4.0
Panch Mahals,2025-07,1,-0.8
Panch Mahals,2025-08,5,4.0
Panch Mahals,2025-09,1,-0.8
Panch Mahals,2025-10,1,0.0
Panch Mahals,2025-12,4,3.0
Panchkula,2025-01,11,
Panchkula,2025-02,70,5.363636363636363
Panchkula,2025-03,35,-0.5
Panchkula,2025-04,16,-0.5428571428571429
Panchkula,2025-05,61,2.8125
Panchkula,2025-06,35,-0.42622950819672134
Panchkula,2025-07,15,-0.5714285714285714
Panchkula,2025-08,40,1.6666666666666665
Panchkula,2025-09,57,0.42500000000000004
Panchkula,2025-10,58,0.01754385964912286
Panchkula,2025-11,42,-0.27586206896551724
Panchkula,2025-12,49,0.16666666666666674
Panchmahals,2025-01,1971,
Panchmahals,2025-02,255,-0.8706240487062404
Panchmahals,2025-03,180,-0.2941176470588235
Panchmahals,2025-04,35,-0.8055555555555556
Panchmahals,2025-05,57,0.6285714285714286
Panchmahals,2025-06,86,0.5087719298245614
Panchmahals,2025-07,81,-0.05813953488372092
Panchmahals,2025-08,289,2.567901234567901
Panchmahals,2025-09,252,-0.12802768166089962
Panchmahals,2025-10,240,-0.04761904761904767
Panchmahals,2025-11,261,0.08749999999999991
Panchmahals,2025-12,277,0.06130268199233724
Pandhurna,2025-01,1,
Pandhurna,2025-02,1,0.0
Pandhurna,2025-03,1,0.0
Pandhurna,2025-04,1,0.0
Pandhurna,2025-05,4,3.0
Pandhurna,2025-06,3,-0.25
Pandhurna,2025-08,3,0.0
Pandhurna,2025-09,4,0.33333333333333326
Pandhurna,2025-10,4,0.0
Pandhurna,2025-11,3,-0.25
Pandhurna,2025-12,1,-0.6666666666666667
Panipat,2025-01,3347,
Panipat,2025-02,170,-0.9492082461906185
Panipat,2025-03,108,-0.3647058823529412
Panipat,2025-04,46,-0.5740740740740741
Panipat,2025-05,189,3.108695652173913
Panipat,2025-06,135,-0.2857142857142857
Panipat,2025-07,72,-0.4666666666666667
Panipat,2025-08,205,1.8472222222222223
Panipat,2025-09,143,-0.30243902439024395
Panipat,2025-10,161,0.12587412587412583
Panipat,2025-11,151,-0.06211180124223603
Panipat,2025-12,107,-0.29139072847682124
Panna,2025-01,1362,
Panna,2025-02,521,-0.617474302496329
Panna,2025-03,273,-0.4760076775431862
Panna,2025-04,194,-0.28937728937728935
Panna,2025-05,235,0.21134020618556693
Panna,2025-06,309,0.3148936170212766
Panna,2025-07,113,-0.6343042071197411
Panna,2025-08,396,2.504424778761062
Panna,2025-09,491,0.23989898989898983
Panna,2025-10,401,-0.18329938900203668
Panna,2025-11,301,-0.24937655860349128
Panna,2025-12,408,0.3554817275747508
Papum Pare,2025-01,16,
Papum Pare,2025-02,42,1.625
Papum Pare,2025-03,14,-0.6666666666666667
Papum Pare,2025-04,5,-0.6428571428571428
Papum Pare,2025-05,22,3.4000000000000004
Papum Pare,2025-06,15,-0.31818181818181823
Papum Pare,2025-07,4,-0.7333333333333334
Papum Pare,2025-08,18,3.5
Papum Pare,2025-09,14,-0.2222222222222222
Papum Pare,2025-10,20,0.4285714285714286
Papum Pare,2025-11,18,-0.09999999999999998
Papum Pare,2025-12,22,0.22222222222222232
Parbhani,2025-01,1010,
Parbhani,2025-02,350,-0.6534653465346535
Parbhani,2025-03,193,-0.4485714285714286
Parbhani,2025-04,157,-0.18652849740932642
Parbhani,2025-05,89,-0.43312101910828027
Parbhani,2025-06,86,-0.0337078651685393
Parbhani,2025-07,136,0.5813953488372092
Parbhani,2025-08,259,0.9044117647058822
Parbhani,2025-09,242,-0.06563706563706562
Parbhani,2025-10,278,0.14876033057851235
Parbhani,2025-11,193,-0.3057553956834532
Parbhani,2025-12,232,0.20207253886010368
Parvathipuram Manyam,2025-01,11,
Parvathipuram Manyam,2025-02,32,1.9090909090909092
Parvathipuram Manyam,2025-03,24,-0.25
Parvathipuram Manyam,2025-04,7,-0.7083333333333333
Parvathipuram Manyam,2025-05,26,2.7142857142857144
Parvathipuram Manyam,2025-06,20,-0.23076923076923073
Parvathipuram Manyam,2025-07,8,-0.6
Parvathipuram Manyam,2025-08,19,1.375
Parvathipuram Manyam,2025-09,16,-0.1578947368421053
Parvathipuram Manyam,2025-10,24,0.5
Parvathipuram Manyam,2025-11,11,-0.5416666666666667
Parvathipuram Manyam,2025-12,14,0.2727272727272727
Paschim Bardhaman,2025-01,27,
Paschim Bardhaman,2025-02,73,1.7037037037037037
Paschim Bardhaman,2025-03,39,-0.4657534246575342
Paschim Bardhaman,2025-04,27,-0.3076923076923077
Paschim Bardhaman,2025-05,45,0.6666666666666667
Paschim Bardhaman,2025-06,46,0.022222222222222143
Paschim Bardhaman,2025-07,38,-0.17391304347826086
Paschim Bardhaman,2025-08,53,0.39473684210526305
Paschim Bardhaman,2025-09,72,0.35849056603773577
Paschim Bardhaman,2025-10,85,0.18055555555555558
Paschim Bardhaman,2025-11,46,-0.45882352941176474
Paschim Bardhaman,2025-12,57,0.23913043478260865
Paschim Medinipur,2025-01,371,
Paschim Medinipur,2025-02,1176,2.169811320754717
Paschim Medinipur,2025-03,614,-0.47789115646258506
Paschim Medinipur,2025-04,348,-0.4332247557003257
Paschim Medinipur,2025-05,806,1.3160919540229883
Paschim Medinipur,2025-06,690,-0.14392059553349879
Paschim Medinipur,2025-07,418,-0.39420289855072466
Paschim Medinipur,2025-08,801,0.9162679425837321
Paschim Medinipur,2025-09,834,0.04119850187265928
Paschim Medinipur,2025-10,1004,0.20383693045563556
Paschim Medinipur,2025-11,741,-0.26195219123505975
Paschim Medinipur,2025-12,606,-0.18218623481781382
Pashchim Champaran,2025-01,21801,
Pashchim Champaran,2025-02,4,-0.9998165221778818
Pashchim Champaran,2025-03,7,0.75
Pashchim Champaran,2025-04,4,-0.4285714285714286
Pashchim Champaran,2025-05,1,-0.75
Pashchim Champaran,2025-06,3,2.0
Pashchim Champaran,2025-07,1,-0.6666666666666667
Pashchim Champaran,2025-08,5,4.0
Pashchim Champaran,2025-09,8,0.6000000000000001
Pashchim Champaran,2025-10,1,-0.875
Pashchim Champaran,2025-12,3,2.0
Pashchimi Singhbhum,2025-01,15,
Pashchimi Singhbhum,2025-02,39,1.6
Pashchimi Singhbhum,2025-03,8,-0.7948717948717949
Pashchimi Singhbhum,2025-04,8,0.0
Pashchimi Singhbhum,2025-05,23,1.875
Pashchimi Singhbhum,2025-06,22,-0.04347826086956519
Pashchimi Singhbhum,2025-07,19,-0.13636363636363635
Pashchimi Singhbhum,2025-08,27,0.42105263157894735
Pashchimi Singhbhum,2025-09,31,0.14814814814814814
Pashchimi Singhbhum,2025-10,50,0.6129032258064515
Pashchimi Singhbhum,2025-11,28,-0.43999999999999995
Pashchimi Singhbhum,2025-12,30,0.0714285714285714
Patan,2025-01,6851,
Patan,2025-02,248,-0.9638009049773756
Patan,2025-03,159,-0.3588709677419355
Patan,2025-04,111,-0.30188679245283023
Patan,2025-05,61,-0.4504504504504504
Patan,2025-06,147,1.4098360655737703
Patan,2025-07,38,-0.7414965986394557
Patan,2025-08,84,1.210526315789474
Patan,2025-09,184,1.1904761904761907
Patan,2025-10,188,0.021739130434782705
Patan,2025-11,178,-0.05319148936170215
Patan,2025-12,273,0.5337078651685394
Pathanamthitta,2025-01,78,
Pathanamthitta,2025-02,84,0.07692307692307687
Pathanamthitta,2025-03,42,-0.5
Pathanamthitta,2025-04,9,-0.7857142857142857
Pathanamthitta,2025-05,53,4.888888888888889
Pathanamthitta,2025-06,36,-0.3207547169811321
Pathanamthitta,2025-07,20,-0.4444444444444444
Pathanamthitta,2025-08,88,3.4000000000000004
Pathanamthitta,2025-09,81,-0.07954545454545459
Pathanamthitta,2025-10,69,-0.14814814814814814
Pathanamthitta,2025-11,72,0.04347826086956519
Pathanamthitta,2025-12,73,0.01388888888888884
Pathankot,2025-01,46,
Pathankot,2025-02,69,0.5
Pathankot,2025-03,22,-0.6811594202898551
